z,H_over_H0,dL,w_phi,w_tot
2.270104822e-01,1.123735083e+00,2.634429645e-01,-9.994564137e-01,-5.652539735e-01
2.278617016e-01,1.124263284e+00,2.645555999e-01,-9.994537823e-01,-5.647578093e-01
2.287135116e-01,1.124792287e+00,2.656698601e-01,-9.994511392e-01,-5.642615082e-01
2.295659125e-01,1.125322093e+00,2.667857465e-01,-9.994484843e-01,-5.637650712e-01
2.304189047e-01,1.125852704e+00,2.679032606e-01,-9.994458176e-01,-5.632684993e-01
2.312724887e-01,1.126384121e+00,2.690224039e-01,-9.994431390e-01,-5.627717933e-01
2.321266648e-01,1.126916344e+00,2.701431777e-01,-9.994404486e-01,-5.622749542e-01
2.329814335e-01,1.127449375e+00,2.712655836e-01,-9.994377462e-01,-5.617779831e-01
2.338367952e-01,1.127983215e+00,2.723896230e-01,-9.994350318e-01,-5.612808808e-01
2.346927503e-01,1.128517866e+00,2.735152973e-01,-9.994323053e-01,-5.607836482e-01
2.355492992e-01,1.129053327e+00,2.746426081e-01,-9.994295667e-01,-5.602862865e-01
2.364064423e-01,1.129589600e+00,2.757715566e-01,-9.994268160e-01,-5.597887965e-01
2.372641801e-01,1.130126686e+00,2.769021445e-01,-9.994240530e-01,-5.592911791e-01
2.381225129e-01,1.130664587e+00,2.780343732e-01,-9.994212778e-01,-5.587934354e-01
2.389814411e-01,1.131203303e+00,2.791682440e-01,-9.994184902e-01,-5.582955663e-01
2.398409652e-01,1.131742835e+00,2.803037585e-01,-9.994156903e-01,-5.577975728e-01
2.407010856e-01,1.132283185e+00,2.814409182e-01,-9.994128780e-01,-5.572994558e-01
2.415618027e-01,1.132824353e+00,2.825797244e-01,-9.994100532e-01,-5.568012163e-01
2.424231169e-01,1.133366341e+00,2.837201786e-01,-9.994072159e-01,-5.563028553e-01
2.432850286e-01,1.133909149e+00,2.848622824e-01,-9.994043659e-01,-5.558043738e-01
2.441475383e-01,1.134452779e+00,2.860060371e-01,-9.994015034e-01,-5.553057726e-01
2.450106463e-01,1.134997232e+00,2.871514441e-01,-9.993986282e-01,-5.548070528e-01
2.458743530e-01,1.135542509e+00,2.882985051e-01,-9.993957402e-01,-5.543082154e-01
2.467386590e-01,1.136088611e+00,2.894472213e-01,-9.993928394e-01,-5.538092612e-01
2.476035646e-01,1.136635540e+00,2.905975943e-01,-9.993899258e-01,-5.533101914e-01
2.484690701e-01,1.137183295e+00,2.917496256e-01,-9.993869993e-01,-5.528110069e-01
2.493351761e-01,1.137731879e+00,2.929033165e-01,-9.993840598e-01,-5.523117086e-01
2.502018830e-01,1.138281291e+00,2.940586686e-01,-9.993811073e-01,-5.518122975e-01
2.510691911e-01,1.138831535e+00,2.952156832e-01,-9.993781417e-01,-5.513127746e-01
2.519371009e-01,1.139382610e+00,2.963743620e-01,-9.993751630e-01,-5.508131408e-01
2.528056128e-01,1.139934517e+00,2.975347062e-01,-9.993721711e-01,-5.503133973e-01
2.536747272e-01,1.140487258e+00,2.986967174e-01,-9.993691660e-01,-5.498135448e-01
2.545444446e-01,1.141040834e+00,2.998603971e-01,-9.993661476e-01,-5.493135845e-01
2.554147653e-01,1.141595247e+00,3.010257467e-01,-9.993631159e-01,-5.488135172e-01
2.562856897e-01,1.142150495e+00,3.021927676e-01,-9.993600707e-01,-5.483133441e-01
2.571572184e-01,1.142706582e+00,3.033614613e-01,-9.993570121e-01,-5.478130660e-01
2.580293517e-01,1.143263508e+00,3.045318294e-01,-9.993539400e-01,-5.473126839e-01
2.589020900e-01,1.143821274e+00,3.057038731e-01,-9.993508543e-01,-5.468121989e-01
2.597754337e-01,1.144379882e+00,3.068775941e-01,-9.993477549e-01,-5.463116118e-01
2.606493833e-01,1.144939332e+00,3.080529937e-01,-9.993446419e-01,-5.458109238e-01
2.615239392e-01,1.145499626e+00,3.092300735e-01,-9.993415151e-01,-5.453101358e-01
2.623991019e-01,1.146060764e+00,3.104088348e-01,-9.993383745e-01,-5.448092487e-01
2.632748716e-01,1.146622748e+00,3.115892792e-01,-9.993352200e-01,-5.443082636e-01
2.641512489e-01,1.147185579e+00,3.127714081e-01,-9.993320517e-01,-5.438071814e-01
2.650282342e-01,1.147749257e+00,3.139552230e-01,-9.993288693e-01,-5.433060032e-01
2.659058278e-01,1.148313785e+00,3.151407254e-01,-9.993256729e-01,-5.428047300e-01
2.667840303e-01,1.148879163e+00,3.163279166e-01,-9.993224624e-01,-5.423033626e-01
2.676628420e-01,1.149445392e+00,3.175167982e-01,-9.993192377e-01,-5.418019022e-01
2.685422634e-01,1.150012474e+00,3.187073717e-01,-9.993159988e-01,-5.413003497e-01
2.694222949e-01,1.150580409e+00,3.198996384e-01,-9.993127456e-01,-5.407987061e-01
2.703029369e-01,1.151149199e+00,3.210936000e-01,-9.993094781e-01,-5.402969724e-01
2.711841898e-01,1.151718844e+00,3.222892577e-01,-9.993061961e-01,-5.397951496e-01
2.720660540e-01,1.152289346e+00,3.234866132e-01,-9.993028997e-01,-5.392932387e-01
2.729485301e-01,1.152860706e+00,3.246856678e-01,-9.992995888e-01,-5.387912407e-01
2.738316183e-01,1.153432925e+00,3.258864230e-01,-9.992962633e-01,-5.382891566e-01
2.747153192e-01,1.154006004e+00,3.270888804e-01,-9.992929231e-01,-5.377869874e-01
2.755996331e-01,1.154579944e+00,3.282930413e-01,-9.992895683e-01,-5.372847341e-01
2.764845606e-01,1.155154747e+00,3.294989072e-01,-9.992861986e-01,-5.367823977e-01
2.773701019e-01,1.155730413e+00,3.307064796e-01,-9.992828141e-01,-5.362799792e-01
2.782562575e-01,1.156306944e+00,3.319157601e-01,-9.992794148e-01,-5.357774795e-01
2.791430279e-01,1.156884340e+00,3.331267499e-01,-9.992760004e-01,-5.352748998e-01
2.800304135e-01,1.157462603e+00,3.343394506e-01,-9.992725711e-01,-5.347722410e-01
2.809184147e-01,1.158041734e+00,3.355538638e-01,-9.992691266e-01,-5.342695041e-01
2.818070319e-01,1.158621734e+00,3.367699907e-01,-9.992656670e-01,-5.337666901e-01
2.826962656e-01,1.159202604e+00,3.379878330e-01,-9.992621922e-01,-5.332638000e-01
2.835861162e-01,1.159784346e+00,3.392073921e-01,-9.992587021e-01,-5.327608348e-01
2.844765841e-01,1.160366959e+00,3.404286694e-01,-9.992551966e-01,-5.322577956e-01
2.853676698e-01,1.160950447e+00,3.416516664e-01,-9.992516757e-01,-5.317546833e-01
2.862593736e-01,1.161534809e+00,3.428763847e-01,-9.992481394e-01,-5.312514990e-01
2.871516961e-01,1.162120046e+00,3.441028256e-01,-9.992445875e-01,-5.307482436e-01
2.880446375e-01,1.162706161e+00,3.453309906e-01,-9.992410200e-01,-5.302449181e-01
2.889381985e-01,1.163293153e+00,3.465608813e-01,-9.992374369e-01,-5.297415237e-01
2.898323793e-01,1.163881025e+00,3.477924990e-01,-9.992338380e-01,-5.292380612e-01
2.907271805e-01,1.164469776e+00,3.490258453e-01,-9.992302232e-01,-5.287345318e-01
2.916226024e-01,1.165059409e+00,3.502609216e-01,-9.992265927e-01,-5.282309363e-01
2.925186455e-01,1.165649925e+00,3.514977294e-01,-9.992229461e-01,-5.277272758e-01
2.934153102e-01,1.166241324e+00,3.527362702e-01,-9.992192836e-01,-5.272235514e-01
2.943125969e-01,1.166833608e+00,3.539765455e-01,-9.992156050e-01,-5.267197641e-01
2.952105062e-01,1.167426778e+00,3.552185566e-01,-9.992119103e-01,-5.262159148e-01
2.961090383e-01,1.168020835e+00,3.564623052e-01,-9.992081993e-01,-5.257120045e-01
2.970081938e-01,1.168615780e+00,3.577077926e-01,-9.992044721e-01,-5.252080344e-01
2.979079731e-01,1.169211614e+00,3.589550204e-01,-9.992007285e-01,-5.247040053e-01
2.988083765e-01,1.169808339e+00,3.602039900e-01,-9.991969685e-01,-5.241999184e-01
2.997094047e-01,1.170405955e+00,3.614547029e-01,-9.991931920e-01,-5.236957746e-01
3.006110579e-01,1.171004463e+00,3.627071605e-01,-9.991893989e-01,-5.231915750e-01
3.015133365e-01,1.171603866e+00,3.639613644e-01,-9.991855893e-01,-5.226873205e-01
3.024162412e-01,1.172204164e+00,3.652173161e-01,-9.991817629e-01,-5.221830122e-01
3.033197722e-01,1.172805358e+00,3.664750169e-01,-9.991779198e-01,-5.216786512e-01
3.042239300e-01,1.173407448e+00,3.677344684e-01,-9.991740598e-01,-5.211742383e-01
3.051287151e-01,1.174010437e+00,3.689956721e-01,-9.991701829e-01,-5.206697747e-01
3.060341278e-01,1.174614326e+00,3.702586294e-01,-9.991662890e-01,-5.201652614e-01
3.069401687e-01,1.175219115e+00,3.715233418e-01,-9.991623781e-01,-5.196606993e-01
3.078468381e-01,1.175824806e+00,3.727898108e-01,-9.991584501e-01,-5.191560896e-01
3.087541365e-01,1.176431400e+00,3.740580379e-01,-9.991545048e-01,-5.186514331e-01
3.096620644e-01,1.177038898e+00,3.753280245e-01,-9.991505423e-01,-5.181467311e-01
3.105706221e-01,1.177647302e+00,3.765997721e-01,-9.991465624e-01,-5.176419844e-01
3.114798101e-01,1.178256611e+00,3.778732823e-01,-9.991425652e-01,-5.171371941e-01
3.123896288e-01,1.178866829e+00,3.791485564e-01,-9.991385504e-01,-5.166323612e-01
3.133000787e-01,1.179477954e+00,3.804255960e-01,-9.991345181e-01,-5.161274867e-01
3.142111602e-01,1.180089990e+00,3.817044026e-01,-9.991304681e-01,-5.156225717e-01
3.151228737e-01,1.180702936e+00,3.829849776e-01,-9.991264005e-01,-5.151176172e-01
3.160352198e-01,1.181316795e+00,3.842673225e-01,-9.991223150e-01,-5.146126242e-01
3.169481988e-01,1.181931567e+00,3.855514388e-01,-9.991182117e-01,-5.141075937e-01
3.178618111e-01,1.182547253e+00,3.868373279e-01,-9.991140904e-01,-5.136025268e-01
3.187760572e-01,1.183163855e+00,3.881249914e-01,-9.991099512e-01,-5.130974245e-01
3.196909376e-01,1.183781374e+00,3.894144308e-01,-9.991057938e-01,-5.125922878e-01
3.206064527e-01,1.184399810e+00,3.907056474e-01,-9.991016183e-01,-5.120871177e-01
3.215226029e-01,1.185019166e+00,3.919986429e-01,-9.990974245e-01,-5.115819153e-01
3.224393886e-01,1.185639441e+00,3.932934186e-01,-9.990932124e-01,-5.110766815e-01
3.233568104e-01,1.186260638e+00,3.945899762e-01,-9.990889819e-01,-5.105714175e-01
3.242748686e-01,1.186882758e+00,3.958883169e-01,-9.990847330e-01,-5.100661243e-01
3.251935637e-01,1.187505801e+00,3.971884425e-01,-9.990804655e-01,-5.095608028e-01
3.261128961e-01,1.188129769e+00,3.984903542e-01,-9.990761794e-01,-5.090554541e-01
3.270328663e-01,1.188754663e+00,3.997940536e-01,-9.990718745e-01,-5.085500792e-01
3.279534747e-01,1.189380485e+00,4.010995423e-01,-9.990675509e-01,-5.080446792e-01
3.288747218e-01,1.190007234e+00,4.024068216e-01,-9.990632084e-01,-5.075392550e-01
3.297966080e-01,1.190634913e+00,4.037158930e-01,-9.990588469e-01,-5.070338078e-01
3.307191337e-01,1.191263522e+00,4.050267582e-01,-9.990544665e-01,-5.065283385e-01
3.316422994e-01,1.191893064e+00,4.063394184e-01,-9.990500669e-01,-5.060228482e-01
3.325661055e-01,1.192523538e+00,4.076538753e-01,-9.990456481e-01,-5.055173378e-01
3.334905526e-01,1.193154947e+00,4.089701303e-01,-9.990412101e-01,-5.050118085e-01
3.344156409e-01,1.193787290e+00,4.102881849e-01,-9.990367527e-01,-5.045062613e-01
3.353413710e-01,1.194420570e+00,4.116080405e-01,-9.990322759e-01,-5.040006971e-01
3.362677433e-01,1.195054788e+00,4.129296988e-01,-9.990277796e-01,-5.034951171e-01
3.371947583e-01,1.195689945e+00,4.142531611e-01,-9.990232637e-01,-5.029895222e-01
3.381224163e-01,1.196326041e+00,4.155784289e-01,-9.990187281e-01,-5.024839135e-01
3.390507180e-01,1.196963079e+00,4.169055038e-01,-9.990141727e-01,-5.019782920e-01
3.399796636e-01,1.197601059e+00,4.182343872e-01,-9.990095975e-01,-5.014726587e-01
3.409092536e-01,1.198239982e+00,4.195650807e-01,-9.990050024e-01,-5.009670147e-01
3.418394886e-01,1.198879850e+00,4.208975856e-01,-9.990003873e-01,-5.004613610e-01
3.427703689e-01,1.199520664e+00,4.222319036e-01,-9.989957520e-01,-4.999556986e-01
3.437018949e-01,1.200162425e+00,4.235680360e-01,-9.989910966e-01,-4.994500286e-01
3.446340672e-01,1.200805134e+00,4.249059844e-01,-9.989864209e-01,-4.989443520e-01
3.455668862e-01,1.201448793e+00,4.262457503e-01,-9.989817249e-01,-4.984386698e-01
3.465003523e-01,1.202093402e+00,4.275873351e-01,-9.989770084e-01,-4.979329831e-01
3.474344660e-01,1.202738962e+00,4.289307404e-01,-9.989722715e-01,-4.974272929e-01
3.483692277e-01,1.203385476e+00,4.302759676e-01,-9.989675139e-01,-4.969216001e-01
3.493046379e-01,1.204032944e+00,4.316230183e-01,-9.989627356e-01,-4.964159060e-01
3.502406970e-01,1.204681367e+00,4.329718939e-01,-9.989579365e-01,-4.959102114e-01
3.511774055e-01,1.205330746e+00,4.343225959e-01,-9.989531165e-01,-4.954045174e-01
3.521147638e-01,1.205981083e+00,4.356751258e-01,-9.989482756e-01,-4.948988251e-01
3.530527724e-01,1.206632379e+00,4.370294852e-01,-9.989434137e-01,-4.943931354e-01
3.539914317e-01,1.207284635e+00,4.383856754e-01,-9.989385306e-01,-4.938874495e-01
3.549307422e-01,1.207937852e+00,4.397436981e-01,-9.989336263e-01,-4.933817683e-01
3.558707043e-01,1.208592031e+00,4.411035546e-01,-9.989287007e-01,-4.928760929e-01
3.568113185e-01,1.209247175e+00,4.424652465e-01,-9.989237536e-01,-4.923704243e-01
3.577525853e-01,1.209903282e+00,4.438287753e-01,-9.989187851e-01,-4.918647635e-01
3.586945050e-01,1.210560356e+00,4.451941425e-01,-9.989137950e-01,-4.913591116e-01
3.596370782e-01,1.211218397e+00,4.465613496e-01,-9.989087832e-01,-4.908534696e-01
3.605803053e-01,1.211877406e+00,4.479303980e-01,-9.989037497e-01,-4.903478385e-01
3.615241867e-01,1.212537384e+00,4.493012893e-01,-9.988986943e-01,-4.898422194e-01
3.624687230e-01,1.213198334e+00,4.506740250e-01,-9.988936169e-01,-4.893366133e-01
3.634139145e-01,1.213860255e+00,4.520486065e-01,-9.988885175e-01,-4.888310212e-01
3.643597617e-01,1.214523149e+00,4.534250354e-01,-9.988833960e-01,-4.883254442e-01
3.653062650e-01,1.215187018e+00,4.548033132e-01,-9.988782522e-01,-4.878198833e-01
3.662534250e-01,1.215851862e+00,4.561834413e-01,-9.988730861e-01,-4.873143395e-01
3.672012421e-01,1.216517683e+00,4.575654212e-01,-9.988678976e-01,-4.868088138e-01
3.681497167e-01,1.217184481e+00,4.589492545e-01,-9.988626866e-01,-4.863033074e-01
3.690988493e-01,1.217852259e+00,4.603349427e-01,-9.988574530e-01,-4.857978211e-01
3.700486403e-01,1.218521017e+00,4.617224872e-01,-9.988521967e-01,-4.852923561e-01
3.709990903e-01,1.219190756e+00,4.631118895e-01,-9.988469176e-01,-4.847869134e-01
3.719501996e-01,1.219861479e+00,4.645031512e-01,-9.988416156e-01,-4.842814940e-01
3.729019687e-01,1.220533185e+00,4.658962738e-01,-9.988362906e-01,-4.837760989e-01
3.738543981e-01,1.221205876e+00,4.672912587e-01,-9.988309425e-01,-4.832707292e-01
3.748074882e-01,1.221879554e+00,4.686881074e-01,-9.988255712e-01,-4.827653859e-01
3.757612395e-01,1.222554219e+00,4.700868216e-01,-9.988201767e-01,-4.822600700e-01
3.767156525e-01,1.223229873e+00,4.714874025e-01,-9.988147588e-01,-4.817547826e-01
3.776707276e-01,1.223906516e+00,4.728898519e-01,-9.988093174e-01,-4.812495247e-01
3.786264652e-01,1.224584151e+00,4.742941710e-01,-9.988038524e-01,-4.807442972e-01
3.795828659e-01,1.225262779e+00,4.757003616e-01,-9.987983638e-01,-4.802391014e-01
3.805399300e-01,1.225942400e+00,4.771084250e-01,-9.987928514e-01,-4.797339381e-01
3.814976581e-01,1.226623015e+00,4.785183628e-01,-9.987873151e-01,-4.792288084e-01
3.824560507e-01,1.227304627e+00,4.799301765e-01,-9.987817548e-01,-4.787237134e-01
3.834151081e-01,1.227987235e+00,4.813438675e-01,-9.987761705e-01,-4.782186540e-01
3.843748308e-01,1.228670843e+00,4.827594374e-01,-9.987705620e-01,-4.777136313e-01
3.853352193e-01,1.229355449e+00,4.841768877e-01,-9.987649292e-01,-4.772086463e-01
3.862962740e-01,1.230041057e+00,4.855962199e-01,-9.987592721e-01,-4.767037001e-01
3.872579955e-01,1.230727667e+00,4.870174355e-01,-9.987535904e-01,-4.761987936e-01
3.882203842e-01,1.231415279e+00,4.884405360e-01,-9.987478842e-01,-4.756939279e-01
3.891834405e-01,1.232103897e+00,4.898655229e-01,-9.987421533e-01,-4.751891041e-01
3.901471649e-01,1.232793520e+00,4.912923977e-01,-9.987363976e-01,-4.746843231e-01
3.911115579e-01,1.233484150e+00,4.927211620e-01,-9.987306170e-01,-4.741795860e-01
3.920766199e-01,1.234175788e+00,4.941518171e-01,-9.987248113e-01,-4.736748938e-01
3.930423514e-01,1.234868436e+00,4.955843647e-01,-9.987189806e-01,-4.731702475e-01
3.940087529e-01,1.235562094e+00,4.970188063e-01,-9.987131247e-01,-4.726656482e-01
3.949758248e-01,1.236256764e+00,4.984551433e-01,-9.987072435e-01,-4.721610969e-01
3.959435676e-01,1.236952447e+00,4.998933772e-01,-9.987013368e-01,-4.716565946e-01
3.969119817e-01,1.237649144e+00,5.013335097e-01,-9.986954046e-01,-4.711521423e-01
3.978810677e-01,1.238346857e+00,5.027755421e-01,-9.986894468e-01,-4.706477410e-01
3.988508259e-01,1.239045586e+00,5.042194760e-01,-9.986834632e-01,-4.701433918e-01
3.998212569e-01,1.239745334e+00,5.056653129e-01,-9.986774538e-01,-4.696390958e-01
4.007923612e-01,1.240446100e+00,5.071130543e-01,-9.986714184e-01,-4.691348538e-01
4.017641391e-01,1.241147887e+00,5.085627017e-01,-9.986653569e-01,-4.686306670e-01
4.027365912e-01,1.241850696e+00,5.100142566e-01,-9.986592693e-01,-4.681265364e-01
4.037097179e-01,1.242554527e+00,5.114677206e-01,-9.986531554e-01,-4.676224629e-01
4.046835196e-01,1.243259383e+00,5.129230951e-01,-9.986470150e-01,-4.671184476e-01
4.056579970e-01,1.243965264e+00,5.143803817e-01,-9.986408482e-01,-4.666144916e-01
4.066331504e-01,1.244672171e+00,5.158395819e-01,-9.986346547e-01,-4.661105958e-01
4.076089802e-01,1.245380106e+00,5.173006972e-01,-9.986284345e-01,-4.656067613e-01
4.085854871e-01,1.246089071e+00,5.187637290e-01,-9.986221875e-01,-4.651029891e-01
4.095626714e-01,1.246799065e+00,5.202286790e-01,-9.986159135e-01,-4.645992802e-01
4.105405335e-01,1.247510091e+00,5.216955486e-01,-9.986096124e-01,-4.640956356e-01
4.115190741e-01,1.248222150e+00,5.231643394e-01,-9.986032841e-01,-4.635920563e-01
4.124982935e-01,1.248935243e+00,5.246350528e-01,-9.985969285e-01,-4.630885434e-01
4.134781922e-01,1.249649371e+00,5.261076903e-01,-9.985905455e-01,-4.625850979e-01
4.144587708e-01,1.250364536e+00,5.275822536e-01,-9.985841350e-01,-4.620817208e-01
4.154400295e-01,1.251080738e+00,5.290587440e-01,-9.985776969e-01,-4.615784130e-01
4.164219690e-01,1.251797979e+00,5.305371632e-01,-9.985712309e-01,-4.610751757e-01
4.174045898e-01,1.252516260e+00,5.320175126e-01,-9.985647371e-01,-4.605720099e-01
4.183878922e-01,1.253235582e+00,5.334997938e-01,-9.985582153e-01,-4.600689164e-01
4.193718767e-01,1.253955948e+00,5.349840082e-01,-9.985516654e-01,-4.595658965e-01
4.203565439e-01,1.254677357e+00,5.364701574e-01,-9.985450872e-01,-4.590629510e-01
4.213418941e-01,1.255399811e+00,5.379582429e-01,-9.985384807e-01,-4.585600810e-01
4.223279280e-01,1.256123312e+00,5.394482662e-01,-9.985318458e-01,-4.580572875e-01
4.233146459e-01,1.256847861e+00,5.409402288e-01,-9.985251822e-01,-4.575545716e-01
4.243020483e-01,1.257573459e+00,5.424341323e-01,-9.985184900e-01,-4.570519341e-01
4.252901357e-01,1.258300106e+00,5.439299782e-01,-9.985117689e-01,-4.565493762e-01
4.262789085e-01,1.259027805e+00,5.454277680e-01,-9.985050188e-01,-4.560468988e-01
4.272683673e-01,1.259756557e+00,5.469275032e-01,-9.984982397e-01,-4.555445030e-01
4.282585126e-01,1.260486363e+00,5.484291853e-01,-9.984914314e-01,-4.550421897e-01
4.292493447e-01,1.261217224e+00,5.499328158e-01,-9.984845938e-01,-4.545399600e-01
4.302408642e-01,1.261949141e+00,5.514383964e-01,-9.984777267e-01,-4.540378149e-01
4.312330716e-01,1.262682116e+00,5.529459284e-01,-9.984708301e-01,-4.535357554e-01
4.322259673e-01,1.263416150e+00,5.544554134e-01,-9.984639038e-01,-4.530337824e-01
4.332195518e-01,1.264151244e+00,5.559668530e-01,-9.984569476e-01,-4.525318971e-01
4.342138255e-01,1.264887400e+00,5.574802486e-01,-9.984499616e-01,-4.520301003e-01
4.352087891e-01,1.265624618e+00,5.589956019e-01,-9.984429454e-01,-4.515283932e-01
4.362044429e-01,1.266362900e+00,5.605129142e-01,-9.984358991e-01,-4.510267766e-01
4.372007874e-01,1.267102248e+00,5.620321871e-01,-9.984288225e-01,-4.505252516e-01
4.381978231e-01,1.267842662e+00,5.635534222e-01,-9.984217154e-01,-4.500238193e-01
4.391955504e-01,1.268584144e+00,5.650766210e-01,-9.984145778e-01,-4.495224806e-01
4.401939700e-01,1.269326695e+00,5.666017850e-01,-9.984074095e-01,-4.490212364e-01
4.411930821e-01,1.270070316e+00,5.681289157e-01,-9.984002103e-01,-4.485200879e-01
4.421928874e-01,1.270815009e+00,5.696580146e-01,-9.983929802e-01,-4.480190360e-01
4.431933863e-01,1.271560775e+00,5.711890833e-01,-9.983857190e-01,-4.475180817e-01
4.441945793e-01,1.272307614e+00,5.727221233e-01,-9.983784266e-01,-4.470172260e-01
4.451964668e-01,1.273055529e+00,5.742571362e-01,-9.983711028e-01,-4.465164699e-01
4.461990494e-01,1.273804521e+00,5.757941234e-01,-9.983637476e-01,-4.460158144e-01
4.472023275e-01,1.274554591e+00,5.773330864e-01,-9.983563607e-01,-4.455152605e-01
4.482063016e-01,1.275305740e+00,5.788740269e-01,-9.983489422e-01,-4.450148091e-01
4.492109722e-01,1.276057969e+00,5.804169463e-01,-9.983414917e-01,-4.445144614e-01
4.502163398e-01,1.276811280e+00,5.819618462e-01,-9.983340092e-01,-4.440142182e-01
4.512224048e-01,1.277565674e+00,5.835087281e-01,-9.983264946e-01,-4.435140806e-01
4.522291678e-01,1.278321153e+00,5.850575935e-01,-9.983189477e-01,-4.430140495e-01
4.532366292e-01,1.279077716e+00,5.866084439e-01,-9.983113684e-01,-4.425141259e-01
4.542447895e-01,1.279835367e+00,5.881612809e-01,-9.983037565e-01,-4.420143109e-01
4.552536492e-01,1.280594106e+00,5.897161060e-01,-9.982961120e-01,-4.415146055e-01
4.562632088e-01,1.281353934e+00,5.912729208e-01,-9.982884346e-01,-4.410150105e-01
4.572734688e-01,1.282114853e+00,5.928317267e-01,-9.982807243e-01,-4.405155270e-01
4.582844296e-01,1.282876864e+00,5.943925253e-01,-9.982729809e-01,-4.400161560e-01
4.592960917e-01,1.283639968e+00,5.959553182e-01,-9.982652042e-01,-4.395168985e-01
4.603084557e-01,1.284404167e+00,5.975201068e-01,-9.982573942e-01,-4.390177555e-01
4.613215220e-01,1.285169461e+00,5.990868927e-01,-9.982495507e-01,-4.385187278e-01
4.623352911e-01,1.285935852e+00,6.006556775e-01,-9.982416735e-01,-4.380198166e-01
4.633497634e-01,1.286703342e+00,6.022264626e-01,-9.982337625e-01,-4.375210228e-01
4.643649396e-01,1.287471931e+00,6.037992496e-01,-9.982258175e-01,-4.370223473e-01
4.653808200e-01,1.288241622e+00,6.053740400e-01,-9.982178385e-01,-4.365237913e-01
4.663974051e-01,1.289012415e+00,6.069508354e-01,-9.982098253e-01,-4.360253555e-01
4.674146955e-01,1.289784311e+00,6.085296373e-01,-9.982017776e-01,-4.355270411e-01
4.684326917e-01,1.290557311e+00,6.101104472e-01,-9.981936955e-01,-4.350288490e-01
4.694513940e-01,1.291331418e+00,6.116932667e-01,-9.981855788e-01,-4.345307801e-01
4.704708031e-01,1.292106633e+00,6.132780973e-01,-9.981774272e-01,-4.340328355e-01
4.714909193e-01,1.292882956e+00,6.148649406e-01,-9.981692407e-01,-4.335350161e-01
4.725117433e-01,1.293660389e+00,6.164537980e-01,-9.981610190e-01,-4.330373229e-01
4.735332754e-01,1.294438933e+00,6.180446711e-01,-9.981527622e-01,-4.325397569e-01
4.745555162e-01,1.295218590e+00,6.196375615e-01,-9.981444700e-01,-4.320423190e-01
4.755784661e-01,1.295999360e+00,6.212324706e-01,-9.981361422e-01,-4.315450102e-01
4.766021258e-01,1.296781246e+00,6.228294001e-01,-9.981277787e-01,-4.310478315e-01
4.776264955e-01,1.297564248e+00,6.244283515e-01,-9.981193794e-01,-4.305507838e-01
4.786515759e-01,1.298348368e+00,6.260293262e-01,-9.981109442e-01,-4.300538681e-01
4.796773675e-01,1.299133607e+00,6.276323259e-01,-9.981024727e-01,-4.295570854e-01
4.807038706e-01,1.299919966e+00,6.292373521e-01,-9.980939651e-01,-4.290604367e-01
4.817310859e-01,1.300707447e+00,6.308444063e-01,-9.980854209e-01,-4.285639229e-01
4.827590138e-01,1.301496051e+00,6.324534901e-01,-9.980768402e-01,-4.280675449e-01
4.837876548e-01,1.302285779e+00,6.340646050e-01,-9.980682227e-01,-4.275713038e-01
4.848170094e-01,1.303076632e+00,6.356777525e-01,-9.980595684e-01,-4.270752005e-01
4.858470781e-01,1.303868613e+00,6.372929342e-01,-9.980508770e-01,-4.265792359e-01
4.868778614e-01,1.304661721e+00,6.389101517e-01,-9.980421484e-01,-4.260834110e-01
4.879093598e-01,1.305455960e+00,6.405294064e-01,-9.980333824e-01,-4.255877268e-01
4.889415738e-01,1.306251329e+00,6.421506999e-01,-9.980245789e-01,-4.250921843e-01
4.899745039e-01,1.307047830e+00,6.437740338e-01,-9.980157377e-01,-4.245967843e-01
4.910081505e-01,1.307845464e+00,6.453994096e-01,-9.980068587e-01,-4.241015279e-01
4.920425142e-01,1.308644233e+00,6.470268289e-01,-9.979979417e-01,-4.236064159e-01
4.930775955e-01,1.309444139e+00,6.486562931e-01,-9.979889866e-01,-4.231114494e-01
4.941133949e-01,1.310245181e+00,6.502878039e-01,-9.979799932e-01,-4.226166293e-01
4.951499128e-01,1.311047362e+00,6.519213628e-01,-9.979709612e-01,-4.221219566e-01
4.961871498e-01,1.311850683e+00,6.535569713e-01,-9.979618907e-01,-4.216274321e-01
4.972251064e-01,1.312655145e+00,6.551946309e-01,-9.979527814e-01,-4.211330569e-01
4.982637830e-01,1.313460750e+00,6.568343433e-01,-9.979436331e-01,-4.206388319e-01
4.993031803e-01,1.314267499e+00,6.584761100e-01,-9.979344457e-01,-4.201447580e-01
5.003432985e-01,1.315075393e+00,6.601199325e-01,-9.979252190e-01,-4.196508362e-01
5.013841384e-01,1.315884433e+00,6.617658123e-01,-9.979159528e-01,-4.191570675e-01
5.024257003e-01,1.316694621e+00,6.634137511e-01,-9.979066471e-01,-4.186634527e-01
5.034679847e-01,1.317505959e+00,6.650637503e-01,-9.978973016e-01,-4.181699928e-01
5.045109923e-01,1.318318447e+00,6.667158115e-01,-9.978879161e-01,-4.176766887e-01
5.055547234e-01,1.319132087e+00,6.683699363e-01,-9.978784905e-01,-4.171835414e-01
5.065991785e-01,1.319946879e+00,6.700261263e-01,-9.978690247e-01,-4.166905519e-01
