z,a,N,H_over_H0,D,f,sigma8_z,fsigma8
1.752476727,0.3633091572366999,-1.0125011343564274,2.637428714,0.4561451694791804,0.9512015257389688,0.36491613558334435,0.34710878493364555
1.750568562,0.3635611974248981,-1.0118076401268634,2.634962689,0.4564461469348777,0.9510801127294113,0.36515691754790214,0.3472934823053831
1.748661721,0.3638134123089496,-1.0111141463183513,2.632499487,0.45674728432038514,0.9509585320927869,0.3653978274563081,0.3474781816277442
1.746756202,0.3640658021530518,-1.0104206525375075,2.630039104,0.4570485818081129,0.9508367834480796,0.3656388654464904,0.3476628827247461
1.744852003,0.36431836722236566,-1.0097271583896248,2.627581539,0.4573500395711486,0.950714866413607,0.3658800316569189,0.34784758542011396
1.742949125,0.36457110738428294,-1.0090336645723819,2.625126787,0.4576516573074509,0.9505927807996921,0.36612132584596074,0.348032289245982
1.741047566,0.36482402290424176,-1.008340170690691,2.622674846,0.4579534351897228,0.9504705262245112,0.3663627481517783,0.34821699402487877
1.739147325,0.3650771139153678,-1.0076466767132128,2.620225715,0.45825537323235777,0.9503481023700627,0.3666042985858862,0.3484016994818048
1.737248401,0.36533038055101963,-1.0069531826082894,2.617779389,0.45855747144965553,0.9502255089182093,0.36684597715972445,0.34858640534119695
1.735350794,0.36558382281113744,-1.006259688709527,2.615335866,0.45885972969644184,0.9501027456154381,0.3670877837571535,0.34877111122955773
1.733454503,0.36583744082899045,-1.0055661949853898,2.612895144,0.459162147986246,0.9499798121437439,0.3673297183889968,0.34895581686999355
1.731559526,0.3660912348721044,-1.0048727010379301,2.610457219,0.4594647264922767,0.9498567081199567,0.3675717811938214,0.3491405220825522
1.729665863,0.36634520494056527,-1.004179207200555,2.608022089,0.45976746506849814,0.9497334332905637,0.36781397205479854,0.3493252264918433
1.727773512,0.3665993513027412,-1.0034857130741668,2.605589752,0.46007036388832734,0.9496099872718562,0.3680562911106619,0.34950992991692226
1.725882474,0.36685367382423695,-1.0027922193588892,2.603160204,0.4603734226447986,0.949486369875762,0.3682987381158389,0.3496946318834318
1.723992746,0.36710817290847514,-1.0020987252881255,2.600733443,0.4606766416715074,0.9493625806528672,0.36854131333720597,0.3498793323070068
1.722104328,0.36736284855574425,-1.0014052311950072,2.598309466,0.4609800208212769,0.949238619349667,0.36878401665702154,0.35006403080973575
1.72021722,0.36761770076582334,-1.0007117374133603,2.59588827,0.46128355994605713,0.9491144857130706,0.3690268479568457,0.35024872701287707
1.71833142,0.3678727298086412,-1.000018243541959,2.593469853,0.46158725921921195,0.9489901793584318,0.3692698073753696,0.35043342073280553
1.716446927,0.36812793581959796,-0.9993247495463603,2.591054212,0.46189111865346333,0.9488656999665479,0.3695128949227707,0.35061811168756024
1.714563741,0.3683833187986283,-0.9986312557601781,2.588641345,0.46219513809990975,0.948741047284345,0.36975611047992785,0.3508027994965127
1.71268186,0.36863887901694453,-0.9979377617804418,2.586231248,0.46249931773224534,0.9486162209263707,0.3699994541857963,0.3509874839745499
1.710801284,0.36889461647458777,-0.9972442679406205,2.583823919,0.4628036574010032,0.9484912206395653,0.3702429259208026,0.3511721647397862
1.708922011,0.3691505314436311,-0.9965507738365764,2.581419355,0.46310815728010174,0.948366046037938,0.3704865258240814,0.35135684160611647
1.707044041,0.3694066239242245,-0.9958572798016305,2.579017554,0.46341281721951144,0.9482406968684453,0.3707302537756092,0.3515415141903992
1.705167374,0.36966289391600504,-0.9951637861697997,2.576618512,0.4637176370683282,0.94811517287847,0.3709741096546626,0.3517261821086669
1.703292007,0.3699193418286166,-0.9944702921660363,2.574222228,0.46402261716294285,0.9479894736145366,0.3712180937303543,0.35191084527163025
1.70141794,0.37017596766237515,-0.9937767981234378,2.571828698,0.46432775735248427,0.9478635988236295,0.3714622058819874,0.3520955032942646
1.699545173,0.3704327714170835,-0.9930833043757954,2.56943792,0.46463305748520706,0.947737548253165,0.37170644598816566,0.35228015579072164
1.697673703,0.37068975350426214,-0.9923898101455256,2.567049891,0.46493851789844703,0.9476113214484381,0.37195081431875765,0.3524648026704206
1.695803532,0.37094691364919535,-0.9916963165073897,2.564664609,0.4652441381134608,0.9474849182917856,0.3721953104907687,0.3526494433489318
1.693934656,0.3712042524018816,-0.9910028223116745,2.56228207,0.46554991863133993,0.9473583382603041,0.372439934905072,0.35283407783344484
1.692067077,0.37146176948695697,-0.9903093286340153,2.559902272,0.46585585897198845,0.9472315812369219,0.3726846871775908,0.3530187055380169
1.690200792,0.37171946531788846,-0.9896158346942039,2.557525213,0.46616195947341926,0.947104646765715,0.3729295675787354,0.35320332637014906
1.688335801,0.3719773398948236,-0.9889223408255663,2.55515089,0.46646821998221677,0.9469775345941797,0.3731745759857734,0.3533879399402361
1.686472102,0.3722353934945125,-0.9882288466176511,2.5527793,0.46677464067312086,0.9468502443335107,0.3734197125384967,0.35357254605602495
1.684609696,0.37249362597847074,-0.9875353527761183,2.55041044,0.46708122122744816,0.9467227757997481,0.37366497698195855,0.35375714422750876
1.682748581,0.3727520376237597,-0.9868418588900983,2.548044308,0.4673879618195857,0.9465951286039767,0.3739103694556686,0.35394173426124903
1.680888756,0.3730106285693266,-0.9861483649203594,2.545680902,0.4676948624595304,0.9464673024253826,0.37415588996762433,0.35412631586422566
1.67903022,0.3732693989543724,-0.98545487082733,2.543320218,0.4680019231572041,0.9463392969430252,0.3744015385257633,0.3543108887428578
1.677172973,0.3735283487788295,-0.9847613769446254,2.540962254,0.4683091437569377,0.9462111119049282,0.3746473150055502,0.35449545250359754
1.675317014,0.37378747818182867,-0.9840678832327677,2.538607007,0.4686165242679038,0.9460827469903327,0.3748932194143231,0.3546800068515523
1.673462341,0.3740467874426663,-0.9833743892778909,2.536254474,0.4689240648651216,0.945954201808972,0.3751392518920973,0.3548645515908038
1.671608954,0.3743062765614612,-0.9826808954133606,2.533904654,0.46923176539210065,0.9458254761089278,0.37538541231368056,0.35504908632593307
1.669756851,0.37456594581841196,-0.9819874012241048,2.531557543,0.4695396260241197,0.9456965694993907,0.37563170081929576,0.35523361086002947
1.667906033,0.37482579507327046,-0.9812939074181456,2.529213139,0.4698476464376189,0.945567481798301,0.3758781171500951,0.3554181246967022
1.666056498,0.37508582460655715,-0.9806004135799806,2.526871439,0.47015582680753426,0.9454382126147457,0.3761246614460274,0.3556026276378585
1.664208245,0.3753460345589464,-0.9799069196680691,2.52453244,0.4704641671426104,0.9453087616272143,0.3763713337140884,0.35578711938524793
1.662361273,0.3756064250713731,-0.9792134256405223,2.52219614,0.47077266745152385,0.9451791285140708,0.3766181339612191,0.3559715996400607
1.660515582,0.37586699614375724,-0.9785199318309716,2.519862536,0.47108132757554866,0.945049313023962,0.37686506206043896,0.35615606800295063
1.65867117,0.3761277480584408,-0.9778264378214875,2.517531626,0.4713901476901543,0.9449193147648898,0.3771121181521235,0.35634052427384066
1.656828037,0.3763886808154758,-0.977132943945525,2.515203407,0.4716991276360753,0.9447891334855468,0.37735930210886026,0.3565249680521408
1.654986181,0.37664979469812165,-0.9764394497839347,2.512877877,0.4720082675890537,0.9446587687933897,0.37760661407124296,0.35670939913678107
1.653145603,0.37691108956450287,-0.9757459560469051,2.510555032,0.47231756722113943,0.9445282205081621,0.37785405377691156,0.35689381702570167
1.6513063,0.37717256584046893,-0.9750524619376738,2.50823487,0.4726270268760907,0.9443974881660689,0.37810162150087256,0.35707822161694175
1.649468273,0.3774342233838857,-0.9743589681667725,2.505917389,0.472936646225014,0.9442665715872026,0.37834931698001123,0.35726261240707496
1.64763152,0.37769606247926824,-0.9736654743133849,2.503602586,0.47324642544359574,0.9441354703783748,0.3785971403548766,0.357446989192859
1.64579604,0.3779580832693362,-0.9729719803332529,2.501290458,0.47355636453931266,0.9440041842172752,0.37884509163145014,0.35763135167026594
1.643961833,0.3782202857540266,-0.9722784865599848,2.498981003,0.4738664633504129,0.943872712853222,0.3790931706803303,0.3578156994341729
1.642128897,0.3784826702192493,-0.9715849925709175,2.496674218,0.47417672205300704,0.9437410558922061,0.37934137764240566,0.35800003227984806
1.640297232,0.37874523666508164,-0.9708914986994731,2.4943701,0.47448714048481183,0.9436092130836001,0.3795897123878495,0.3581843498009288
1.638466836,0.37900798537836916,-0.970198004521753,2.492068648,0.47479771882222516,0.9434771840328451,0.37983817505778017,0.3583686517916893
1.63663771,0.37927091621548564,-0.969504510750262,2.489769858,0.47510845673244834,0.9433449685617284,0.3800867653859587,0.35855293774374625
1.634809851,0.37953402960766447,-0.9688110165811158,2.487473728,0.47541935456174655,0.9432125662030846,0.3803354836493973,0.3587372075510393
1.63298326,0.37979732541102446,-0.9681175227271557,2.485180255,0.4757304119763823,0.9430799767790634,0.38058432958110583,0.3589214607038247
1.631157935,0.3800608039136959,-0.9674240287627883,2.482889437,0.4760416291527231,0.9429471998944609,0.38083330332217846,0.3591056969942061
1.629333876,0.3803244651155896,-0.9667305350216556,2.48060127,0.4763530059262853,0.9428142352992798,0.3810824047410283,0.3592899160119232
1.627511081,0.38058830930578297,-0.9660370410769172,2.478315754,0.4766645424737338,0.942681082597764,0.38133163397898706,0.3594741175480858
1.62568955,0.3808523364843342,-0.9653435472620214,2.476032884,0.47697623863005995,0.9425477415399778,0.38158099090404796,0.3596583011911972
1.623869281,0.38111654694127267,-0.964650053148877,2.473752659,0.4772880945722298,0.94241421172961,0.3818304756577839,0.35984246673137243
1.622050274,0.38138094067680717,-0.9639565590707345,2.471475075,0.4776001101347129,0.9422804929167872,0.38208008810777033,0.3600266137558793
1.620232529,0.38164551769061716,-0.9632630653615393,2.469200131,0.47791228515109785,0.9421465848521314,0.3823298281208783,0.3602107418511879
1.618416044,0.3819102782735623,-0.9625695715921107,2.466927823,0.47822461979818803,0.9420124871389631,0.38257969583855045,0.3603948508057409
1.616600817,0.38217522271758886,-0.9618760773318444,2.46465815,0.47853711425356193,0.9418781993798585,0.38282969140284956,0.36057894040766286
1.61478685,0.38244035073069155,-0.961182583678471,2.462391108,0.4788497680057252,0.941743721473495,0.38307981440458017,0.3607630100387451
1.612974139,0.3827056628974926,-0.9604890894363038,2.460126696,0.4791625815766641,0.9416090528740884,0.3833300652613313,0.36094705968888463
1.611162686,0.3829711589253309,-0.9597955957039305,2.457864909,0.4794755544535371,0.9414741934810086,0.3835804435628297,0.36113108873840266
1.609352488,0.383236839253739,-0.9591021016665741,2.455605747,0.4797886869863896,0.9413391428219682,0.3838309495891117,0.36131509707475645
1.607543545,0.38350270388293745,-0.9584086076574714,2.453349206,0.4801019790069981,0.9412039006478223,0.3840815832055985,0.3614990842801004
1.605735857,0.3837687528126148,-0.9577151140105532,2.451095284,0.48041543034625733,0.9410684667099343,0.3843323442770059,0.36168304993579653
1.603929421,0.38403498648437445,-0.9570216199083403,2.448843978,0.4807290413553152,0.9409328405347016,0.3845832330842522,0.36186699392798466
1.602124238,0.3843014047509902,-0.9563281260680581,2.446595286,0.4810428116912589,0.9407970219483996,0.38483424935300714,0.362050915735057
1.600320306,0.38456800790756124,-0.9556346320549874,2.444349206,0.4813567415318472,0.9406610105520213,0.3850853932254778,0.3622348151403005
1.598517625,0.3848347959540971,-0.9549411382026409,2.442105734,0.4816708307069509,0.9405248060970722,0.3853366645655607,0.36241869172261654
1.596716194,0.3851017690383765,-0.9542476444601228,2.439864868,0.4819850792201068,0.940388408259776,0.3855880633760855,0.36260254516220664
1.594916011,0.38536892745697426,-0.9535541503907957,2.437626606,0.4822994872495647,0.9402518166402771,0.38583958979965177,0.36278637524086194
1.593117076,0.38563627121014726,-0.9528606563278511,2.435390945,0.482614054624433,0.9401150309901893,0.38609124369954645,0.36297018153563987
1.591319389,0.38590380029761745,-0.9521671626051742,2.433157882,0.48292878117293797,0.939978051061644,0.3863430249383504,0.3631539636228107
1.589522947,0.38617151516595544,-0.9514736683988306,2.430927416,0.4832436672485868,0.9398408763779755,0.38659493379886944,0.3633377213848149
1.587727752,0.38643941551699984,-0.9507801748145644,2.428699543,0.48355871232853326,0.9397035068441096,0.38684696986282663,0.3635214541921158
1.5859338,0.3867075019476523,-0.9500866806407122,2.426474262,0.4838739169422203,0.9395659419062078,0.3870991335537763,0.36370516202853076
1.584141092,0.3869757743088433,-0.9493931865968942,2.424251569,0.48418928074147677,0.939428181392993,0.38735142459318145,0.3638888443655575
1.582349628,0.38724423260009466,-0.9486996930172529,2.422031462,0.4845048035526365,0.939290225057273,0.3876038428421092,0.3640725007762286
1.580559405,0.38751287727088773,-0.9480061990740879,2.419813938,0.4848204857304757,0.939152072420629,0.3878563885843806,0.36425613114060185
1.578770423,0.3877817083215399,-0.9473127051005142,2.417598996,0.4851363271001694,0.9390137232367726,0.38810906168013554,0.3644397350301943
1.576982681,0.3880507259024144,-0.9466192110422895,2.415386632,0.48545232765205437,0.9388751771924976,0.38836186212164353,0.3646233121142664
1.575196179,0.38831993001337867,-0.9459257172331094,2.413176845,0.4857684872084318,0.9387364340413267,0.38861478976674546,0.3648068619613545
1.573410915,0.3885893209557635,-0.945232223230186,2.41096963,0.48608480594820236,0.9385974933784008,0.3888678447585619,0.3649903843458473
1.571626889,0.3888588987296127,-0.9445387293669871,2.408764987,0.48640128369600705,0.9384583549543202,0.38912102695680567,0.36517387883601954
1.569844099,0.3891286636372723,-0.9438452351994187,2.406562913,0.4867179206309608,0.9383190183638359,0.38937433650476866,0.36535734520522445
1.568062546,0.3893986155273338,-0.9431517414501174,2.404363405,0.4870347163991454,0.938179483436222,0.38962777311931635,0.3655407829174857
1.566282228,0.38966875470253226,-0.9424582476744883,2.40216646,0.48735167117925615,0.9380397497663341,0.38988133694340493,0.36572419174495535
1.564503143,0.3899390814667448,-0.9417647534264701,2.399972076,0.487668785150736,0.9378998169483314,0.3901350281205888,0.36590757145943237
1.562725293,0.3902095955159405,-0.9410712598193707,2.397780251,0.487986057779518,0.937759684891292,0.3903888462236144,0.3660909214197317
1.560948674,0.3904802974587065,-0.9403777656264749,2.395590982,0.48830348960154696,0.9376193530318339,0.3906427916812376,0.36627424160271144
1.559173288,0.3907511869903512,-0.9396842719619373,2.393404267,0.48862108008127497,0.9374788212799691,0.39089686406502,0.36645753136571124
1.557399132,0.3910222645684389,-0.9389907779876627,2.391220103,0.48893882957652063,0.9373380891506516,0.39115106366121655,0.3666407905814496
1.555626206,0.3912935301932023,-0.9382972840368784,2.389038488,0.4892567379084539,0.9371971563961832,0.39140539032676314,0.3668240188123805
1.553854509,0.3915649840176546,-0.9376037900519398,2.386859419,0.48957480507692464,0.9370560226897587,0.39165984406153975,0.36700721572359757
1.55208404,0.39183662619511545,-0.9369102959748116,2.384682894,0.4898930310816848,0.9369146877045367,0.3919144248653479,0.36719038097962053
1.550314799,0.3921084567254633,-0.9362168021391731,2.38250891,0.4902114157423269,0.9367731511937217,0.39216913259386155,0.36737351414086017
1.548546784,0.3923804759159563,-0.9355233080946388,2.380337466,0.4905299592380431,0.936631412750654,0.3924239673904345,0.36755661497411923
1.546779995,0.39265268376666357,-0.934829814174645,2.378168557,0.4908486613878042,0.9364894721288024,0.3926789291102434,0.36773968303855525
1.545014431,0.3929250804314987,-0.9341363203203981,2.376002183,0.49116752219033355,0.936347329001684,0.3929340177522669,0.3679227179962354
1.543250091,0.39319766606468587,-0.9334428264727089,2.37383834,0.49148654164425987,0.9362049830427773,0.3931892333154079,0.36810571950865406
1.541486974,0.39347044082076027,-0.9327493325719924,2.371677026,0.49180571974811793,0.9360624339255217,0.39344457579849434,0.368288687236733
1.539725079,0.39374340485456927,-0.932055838558267,2.369518239,0.4921250565003493,0.9359196813233148,0.39370004520027946,0.3684716208408202
1.537964406,0.394016558166025,-0.9313623447651687,2.367361976,0.4924445517177339,0.9357767249907938,0.39395564137418715,0.3686545198767845
1.536204953,0.3942899010654207,-0.9306688507384491,2.365208235,0.4927642055796675,0.9356335645203371,0.394211364463734,0.3688373841076292
1.53444672,0.3945634335528663,-0.9299753568114936,2.363057013,0.4930840179023152,0.9354901996668414,0.39446721432185217,0.3690202130879722
1.532689706,0.3948371557838202,-0.9292818629235448,2.360908308,0.4934039886831051,0.9353466301040536,0.3947231909464841,0.3692030064757128
1.53093391,0.3951110679140571,-0.9285883690134441,2.358762118,0.49372411791937576,0.9352028555056762,0.3949792943355006,0.3693857639281771
1.529179331,0.3953851700996682,-0.9278948750196326,2.356618439,0.4940444056083762,0.9350588755453678,0.39523552448670096,0.3695684851021183
1.527425969,0.3956594623405169,-0.9272013812758079,2.354477271,0.49436485156439824,0.9349146899790621,0.39549188125151863,0.3697511695494996
1.525673822,0.39593394494944406,-0.9265078873244939,2.352338609,0.49468545596695057,0.9347702983983546,0.39574836477356046,0.36993381703004197
1.523922889,0.396208618083498,-0.9258143931029219,2.350202452,0.49500621881302,0.9346257004767649,0.396004975050416,0.37011642719877885
1.522173171,0.39648348158565044,-0.9251208993408847,2.348068797,0.4953271397324642,0.9344808960534573,0.39626171178597136,0.37029899950143136
1.520424666,0.3967585357697019,-0.9244274055796944,2.345937642,0.495648218904532,0.9343358847198866,0.3965185751236256,0.37048153369600156
1.518677372,0.3970337809506473,-0.9237339113591561,2.343808985,0.4959694565092588,0.9341906660667563,0.39677556520740703,0.3706640295401213
1.51693129,0.39730921697111565,-0.9230404174094948,2.341682822,0.4962908521749406,0.9340452399341395,0.39703268173995254,0.3708464864774888
1.515186419,0.39758484398845667,-0.9223469236675619,2.339559153,0.4966124058968327,0.9338996059963681,0.39728992471746616,0.3710289041599684
1.513442757,0.3978606623186366,-0.9216534296719402,2.337437973,0.49693411785471964,0.9337537638439953,0.3975472942837757,0.371211282343472
1.511700304,0.39813667196179947,-0.9209599357559731,2.335319282,0.4972559878595154,0.9336077132346268,0.39780479028761234,0.371393620574198
1.509959059,0.3984128730762696,-0.9202664418552856,2.333203075,0.4975780159062277,0.9334614538424422,0.39806241272498216,0.3715759185022921
1.508219021,0.398689265820698,-0.9195729479050921,2.331089352,0.49790020198978335,0.933314985341568,0.3983201615918267,0.3717581757773267
1.506480189,0.398965850354064,-0.9188794538401953,2.328978109,0.49822254610502936,0.9331683074060773,0.3985780368840235,0.3719403920483012
1.504742563,0.39924262667628097,-0.9181859599942286,2.326869345,0.4985450480610243,0.9330214197946106,0.39883603844881943,0.3721225668587754
1.503006142,0.3995195949463235,-0.9174924663020001,2.324763056,0.4988677078517981,0.9328743221816693,0.3990941662814385,0.37230469985645537
1.501270924,0.39979675548333365,-0.9167989722981075,2.322659241,0.49919052565745126,0.9327270141567164,0.39935242052596104,0.37248679079343705
1.499536909,0.40007410828755247,-0.916105478315774,2.320557897,0.4995135012861489,0.9325794954787643,0.39961080102891916,0.3726688392114143
1.497804096,0.4003516535189475,-0.9154119842885651,2.318459021,0.49983663473168843,0.9324317658221445,0.3998693077853508,0.3728508447563732
1.496072485,0.4006293911773159,-0.9147184905502588,2.316362612,0.5001599258009817,0.9322838249466571,0.4001279406407854,0.37303280696862035
1.494342074,0.40090732158335074,-0.9140249966335137,2.314268667,0.5004833746740436,0.9321356724413531,0.4003866997392349,0.37321472559800584
1.492612862,0.4011854448980212,-0.9133315024706449,2.312177183,0.5008069813444458,0.9319873079803872,0.40064558507555664,0.37339660028879523
1.49088485,0.40146376096028685,-0.9126380087964754,2.310088158,0.5011307454307414,0.9318387314099972,0.4009045963445932,0.3735784304741827
1.489158035,0.4017422702532425,-0.9119445147406678,2.30800159,0.5014546673004169,0.9316899422327991,0.40116373384033355,0.37376021600759435
1.487432417,0.4020209727772475,-0.9112510206362995,2.305917476,0.5017787467589098,0.9315409402091996,0.40142299740712784,0.37394195642623096
1.485707996,0.40229986853210414,-0.9105575268171411,2.303835814,0.5021029836107006,0.9313917251002748,0.4016823868885605,0.37412365126653235
1.48398477,0.4025789578411948,-0.9098640328125006,2.301756602,0.5024273780360297,0.9312422964941595,0.40194190242882377,0.3743053002750492
1.482262739,0.40285824070455095,-0.9091705389558636,2.299679837,0.5027519298387918,0.9310926541521696,0.40220154387103346,0.37448690298698084
1.480541902,0.4031377172841647,-0.9084770451782721,2.297605517,0.5030766390107274,0.9309427977491178,0.402461311208582,0.3746684590422957
1.478822257,0.40341738790511433,-0.9077835510069282,2.29553364,0.5034015057325334,0.9307927268723906,0.4027212045860267,0.3748499681859617
1.477103805,0.4036972524048099,-0.9070900571785806,2.293464203,0.5037265296179826,0.9306424413712052,0.4029812236943861,0.37503142984569926
1.475386544,0.4039773111087898,-0.9063965632198612,2.291397203,0.5040517108474136,0.9304919408329981,0.4032413686779309,0.37521284376528247
1.473670474,0.40425756401699287,-0.90570306946437,2.289332639,0.5043770492225997,0.9303412250202322,0.4035016393780798,0.37539420947667473
1.471955593,0.40453801145609825,-0.905009575437326,2.287270508,0.504702544924192,0.9301902935198341,0.4037620359393536,0.37557552672259314
1.470241901,0.40481865342628237,-0.9043160814720358,2.285210808,0.5050281977533855,0.9300391460944999,0.4040225582027084,0.3757567950337623
1.468529397,0.40509949009126583,-0.9036225874974001,2.283153536,0.5053540077007824,0.9298877824191216,0.40428320616062596,0.375938014045997
1.46681808,0.40538052161511645,-0.9029290934418908,2.28109869,0.505679974756921,0.929736202168519,0.4045439798055368,0.37611918339453787
1.46510795,0.40566174799768906,-0.9022355996392118,2.279046268,0.506006098721462,0.9295844051062976,0.4048048789771696,0.376300302608119
1.463399005,0.4059431695678548,-0.9015421056118749,2.276996267,0.5063323797751828,0.9294323908186491,0.40506590382014623,0.3764813714266755
1.461691245,0.40622478632571163,-0.9008486116932837,2.274948685,0.5066588177171715,0.9292801590694079,0.4053270541737372,0.376662389377705
1.459984669,0.4065065984360409,-0.9001551178110305,2.27290352,0.5069854125370434,0.9291277095336634,0.4055883300296348,0.37684335609401814
1.458279276,0.406788606063976,-0.899461623892274,2.270860769,0.5073121642243538,0.9289750418864295,0.40584973137948305,0.3770242712078514
1.456575066,0.4070708092092961,-0.89876813027081,2.268820431,0.5076390725766606,0.928822155892449,0.40611125806132853,0.37720513424471785
1.454872036,0.4073532083690247,-0.8980746360590693,2.266782502,0.5079661379670479,0.9286690510471582,0.4063729103736384,0.37738594504795864
1.453170188,0.40763580321154624,-0.8973811424049667,2.26474698,0.5082933598084075,0.9285157272953274,0.406634687846726,0.3775667029295112
1.451469519,0.40791859423482396,-0.8966876484197785,2.262713863,0.508620738473932,0.9283621841320433,0.4068965907791456,0.3777474077316098
1.449770029,0.4082015814391368,-0.895994154436688,2.260683149,0.5089482737600457,0.9282084213224946,0.40715861900803657,0.37792805897729664
1.448071717,0.4084847649910577,-0.8953006603810861,2.258654836,0.5092759656552788,0.9280544385417911,0.40742077252422304,0.3781086562952306
1.446374583,0.40876814489042623,-0.8946071665866943,2.25662892,0.5096038139548145,0.9279002355559176,0.4076830511638516,0.37828919920709314
1.444678625,0.40905172147116065,-0.8939136725698243,2.254605401,0.5099318188399105,0.9277458119492459,0.40794545507192836,0.3784696874467108
1.442983843,0.4093354947333559,-0.8932201786638849,2.252584274,0.5102599801051884,0.9275911674879788,0.4082079840841507,0.3786501205345316
1.441290236,0.4096194648443267,-0.8925266847933596,2.250565539,0.5105882977382802,0.92743630184747,0.4084706381906242,0.3788304980967884
1.439597803,0.4099036319717493,-0.8918331908822902,2.248549193,0.510916771726765,0.9272812147029873,0.408733417381412,0.3790108197591388
1.437906543,0.4101879962836623,-0.8911396968542761,2.246535233,0.5112454020581696,0.9271259057297114,0.4089963216465357,0.3791910851466648
1.436216456,0.4104725577799808,-0.8904462030429455,2.244523657,0.5115741885253178,0.9269703746948573,0.4092593508202542,0.3793712937772251
1.43452754,0.4107573167974925,-0.8897527089611071,2.242514463,0.5119031313098317,0.9268146211816948,0.40952250504786536,0.379551445381316
1.432839795,0.4110422733363748,-0.8890592149420694,2.240507649,0.5122322302039795,0.9266586449576506,0.40978578416318356,0.379731539475564
1.431153221,0.4113274273962349,-0.8883657213198349,2.238503212,0.5125614849990694,0.9265024457908442,0.41004918799925555,0.3799115755758599
1.429467815,0.41161277948438274,-0.8876722271942635,2.23650115,0.5128908960721378,0.9263460231713657,0.41031271685771026,0.3800915535177785
1.427783578,0.4118983294317349,-0.8869787333100774,2.234501461,0.5132204630188328,0.9261893769600588,0.4105763704150663,0.38027147270925254
1.426100508,0.41218407757738285,-0.8862852391772825,2.232504143,0.5135501860209889,0.9260325067393415,0.41084014881679115,0.3804513328779772
1.424418606,0.4124700237513357,-0.8855917455417032,2.230509192,0.5138800646725622,0.9258754123712506,0.41110405173804976,0.38063113343045873
1.422737869,0.41275616846355573,-0.8848982514999785,2.228516607,0.5142100993515427,0.9257180933445123,0.4113680794812342,0.3808108742001619
1.421058298,0.41304251154385047,-0.8842047577981765,2.226526386,0.5145402896508807,0.9255605495217646,0.4116322317207046,0.3809905545922857
1.41937989,0.41332905350387117,-0.8835112635308898,2.224538526,0.5148706359493925,0.9254027803907443,0.41189650875951406,0.38117017443929485
1.417702647,0.41361579400214804,-0.8828177698580443,2.222553025,0.515201137641859,0.9252447859089867,0.41216091011348727,0.3813497330380067
1.416026566,0.4139027335513164,-0.8821242758730417,2.220569881,0.5155317951072388,0.9250865655638315,0.4124254360857911,0.38152923021977
1.414351647,0.41418987215162695,-0.8814307819091034,2.218589091,0.5158626081334112,0.9249281191250142,0.412690086506729,0.38170866549420823
1.412677889,0.41447720997454707,-0.8807372878856683,2.216610654,0.5161935767051498,0.9247694462680699,0.41295486136411985,0.3818880384774047
1.411005292,0.41476474701989163,-0.8800437941364841,2.214634566,0.5165247006091022,0.9246105467635335,0.41321976048728176,0.3820673486776419
1.409333854,0.4150524836314362,-0.8793503001658888,2.212660826,0.5168559800275856,0.9244514201920339,0.4134847840220685,0.3822465958169976
1.407663575,0.41534041980927505,-0.8786568063072933,2.210689431,0.5171874147467074,0.924292066324301,0.4137499317973659,0.382425779402526
1.405994453,0.41562855589842046,-0.8779633120635452,2.20872038,0.5175190049491679,0.9241324847403487,0.41401520395933433,0.3826048991552219
1.404326489,0.41591689172626345,-0.8772698181836316,2.206753669,0.5178507502215295,0.9239726753070101,0.4142806001772236,0.38278395447354313
1.402659682,0.41620542746511197,-0.8765763245859769,2.204789297,0.518182650546947,0.9238126377004039,0.4145461204375576,0.3829629449698894
1.400994029,0.4164941636345902,-0.8758828303555575,2.202827261,0.5185147063074791,0.9236523714039007,0.41481176504598327,0.3831418704709601
1.399329532,0.41678309988808987,-0.8751893366584941,2.200867559,0.5188469168884903,0.9234918763817509,0.41507753351079224,0.3833207302657906
1.397666188,0.41707223674624383,-0.8744958425785521,2.198910189,0.5191792826722,0.9233311521169001,0.41534342613776004,0.3834995241799586
1.396003998,0.4173615740352366,-0.8738023488661681,2.196955149,0.519511803241984,0.923170198478282,0.41560944259358723,0.38367825160857005
1.394342959,0.41765111227743706,-0.8731088546030257,2.195002436,0.5198444789809208,0.9230090149477971,0.41587558318473666,0.3838569123761844
1.392683073,0.41794085112416396,-0.8724153609577313,2.193052048,0.5201773092707623,0.9228476014923191,0.41614184741660987,0.3840355057690011
1.391024337,0.41823079109880257,-0.8717218670107518,2.191103983,0.5205102944947532,0.9226859575933143,0.41640823559580253,0.3842140316104555
1.389366751,0.4185209322015882,-0.8710283730953299,2.189158238,0.5208434344346807,0.9225240830237609,0.4166747475477446,0.38439248940064014
1.387710314,0.4188112746075779,-0.8703348791265921,2.187214812,0.521176729072699,0.9223619774593801,0.4169413832581592,0.38457087874664503
1.386055025,0.4191018184922202,-0.8696413850191976,2.185273702,0.5215101783909323,0.9221996405757731,0.41720814271274587,0.3847491992549801
1.384400884,0.41939256385546625,-0.8689478911067294,2.183334905,0.521843782169681,0.9220370721468065,0.4174750257357448,0.38492745042379883
1.38274789,0.41968351087281835,-0.8682543973037823,2.181398421,0.5221775403903116,0.9218742718484655,0.4177420323122493,0.385105631858353
