z,H_over_H0,dL,w_phi,w_tot
2.278617016e-01,1.118132069e+00,2.653693632e-01,-9.994596590e-01,-5.599714740e-01
2.287135116e-01,1.118644296e+00,2.664892973e-01,-9.994570594e-01,-5.594587742e-01
2.295659125e-01,1.119157355e+00,2.676108779e-01,-9.994544484e-01,-5.589459475e-01
2.304189047e-01,1.119671246e+00,2.687341065e-01,-9.994518257e-01,-5.584329950e-01
2.312724887e-01,1.120185970e+00,2.698589844e-01,-9.994491915e-01,-5.579199178e-01
2.321266648e-01,1.120701530e+00,2.709855131e-01,-9.994465456e-01,-5.574067169e-01
2.329814335e-01,1.121217926e+00,2.721136941e-01,-9.994438880e-01,-5.568933935e-01
2.338367952e-01,1.121735158e+00,2.732435288e-01,-9.994412187e-01,-5.563799485e-01
2.346927503e-01,1.122253229e+00,2.743750187e-01,-9.994385375e-01,-5.558663830e-01
2.355492992e-01,1.122772139e+00,2.755081652e-01,-9.994358445e-01,-5.553526981e-01
2.364064423e-01,1.123291889e+00,2.766429698e-01,-9.994331396e-01,-5.548388949e-01
2.372641801e-01,1.123812480e+00,2.777794339e-01,-9.994304228e-01,-5.543249745e-01
2.381225129e-01,1.124333914e+00,2.789175590e-01,-9.994276939e-01,-5.538109378e-01
2.389814411e-01,1.124856191e+00,2.800573465e-01,-9.994249530e-01,-5.532967861e-01
2.398409652e-01,1.125379313e+00,2.811987979e-01,-9.994222000e-01,-5.527825203e-01
2.407010856e-01,1.125903281e+00,2.823419147e-01,-9.994194348e-01,-5.522681415e-01
2.415618027e-01,1.126428095e+00,2.834866982e-01,-9.994166574e-01,-5.517536509e-01
2.424231169e-01,1.126953757e+00,2.846331500e-01,-9.994138678e-01,-5.512390495e-01
2.432850286e-01,1.127480268e+00,2.857812715e-01,-9.994110658e-01,-5.507243383e-01
2.441475383e-01,1.128007629e+00,2.869310641e-01,-9.994082515e-01,-5.502095185e-01
2.450106463e-01,1.128535841e+00,2.880825293e-01,-9.994054248e-01,-5.496945911e-01
2.458743530e-01,1.129064906e+00,2.892356686e-01,-9.994025855e-01,-5.491795573e-01
2.467386590e-01,1.129594823e+00,2.903904834e-01,-9.993997338e-01,-5.486644180e-01
2.476035646e-01,1.130125595e+00,2.915469752e-01,-9.993968695e-01,-5.481491744e-01
2.484690701e-01,1.130657222e+00,2.927051454e-01,-9.993939926e-01,-5.476338276e-01
2.493351761e-01,1.131189706e+00,2.938649955e-01,-9.993911030e-01,-5.471183786e-01
2.502018830e-01,1.131723048e+00,2.950265269e-01,-9.993882006e-01,-5.466028286e-01
2.510691911e-01,1.132257248e+00,2.961897411e-01,-9.993852855e-01,-5.460871785e-01
2.519371009e-01,1.132792309e+00,2.973546396e-01,-9.993823575e-01,-5.455714296e-01
2.528056128e-01,1.133328230e+00,2.985212237e-01,-9.993794166e-01,-5.450555829e-01
2.536747272e-01,1.133865013e+00,2.996894950e-01,-9.993764628e-01,-5.445396394e-01
2.545444446e-01,1.134402659e+00,3.008594549e-01,-9.993734959e-01,-5.440236004e-01
2.554147653e-01,1.134941170e+00,3.020311049e-01,-9.993705161e-01,-5.435074667e-01
2.562856897e-01,1.135480546e+00,3.032044465e-01,-9.993675230e-01,-5.429912397e-01
2.571572184e-01,1.136020788e+00,3.043794810e-01,-9.993645168e-01,-5.424749203e-01
2.580293517e-01,1.136561898e+00,3.055562099e-01,-9.993614974e-01,-5.419585096e-01
2.589020900e-01,1.137103876e+00,3.067346348e-01,-9.993584647e-01,-5.414420087e-01
2.597754337e-01,1.137646724e+00,3.079147570e-01,-9.993554187e-01,-5.409254188e-01
2.606493833e-01,1.138190443e+00,3.090965781e-01,-9.993523593e-01,-5.404087409e-01
2.615239392e-01,1.138735034e+00,3.102800994e-01,-9.993492864e-01,-5.398919761e-01
2.623991019e-01,1.139280498e+00,3.114653224e-01,-9.993462000e-01,-5.393751256e-01
2.632748716e-01,1.139826837e+00,3.126522487e-01,-9.993431000e-01,-5.388581903e-01
2.641512489e-01,1.140374050e+00,3.138408796e-01,-9.993399864e-01,-5.383411715e-01
2.650282342e-01,1.140922140e+00,3.150312166e-01,-9.993368592e-01,-5.378240701e-01
2.659058278e-01,1.141471107e+00,3.162232612e-01,-9.993337182e-01,-5.373068874e-01
2.667840303e-01,1.142020953e+00,3.174170148e-01,-9.993305634e-01,-5.367896244e-01
2.676628420e-01,1.142571679e+00,3.186124789e-01,-9.993273947e-01,-5.362722822e-01
2.685422634e-01,1.143123285e+00,3.198096549e-01,-9.993242121e-01,-5.357548619e-01
2.694222949e-01,1.143675773e+00,3.210085444e-01,-9.993210156e-01,-5.352373646e-01
2.703029369e-01,1.144229145e+00,3.222091487e-01,-9.993178050e-01,-5.347197915e-01
2.711841898e-01,1.144783400e+00,3.234114694e-01,-9.993145803e-01,-5.342021435e-01
2.720660540e-01,1.145338541e+00,3.246155079e-01,-9.993113415e-01,-5.336844219e-01
2.729485301e-01,1.145894568e+00,3.258212656e-01,-9.993080885e-01,-5.331666277e-01
2.738316183e-01,1.146451483e+00,3.270287441e-01,-9.993048212e-01,-5.326487621e-01
2.747153192e-01,1.147009286e+00,3.282379447e-01,-9.993015395e-01,-5.321308261e-01
2.755996331e-01,1.147567979e+00,3.294488690e-01,-9.992982435e-01,-5.316128208e-01
2.764845606e-01,1.148127562e+00,3.306615183e-01,-9.992949330e-01,-5.310947474e-01
2.773701019e-01,1.148688038e+00,3.318758943e-01,-9.992916080e-01,-5.305766070e-01
2.782562575e-01,1.149249407e+00,3.330919983e-01,-9.992882685e-01,-5.300584006e-01
2.791430279e-01,1.149811670e+00,3.343098317e-01,-9.992849143e-01,-5.295401294e-01
2.800304135e-01,1.150374828e+00,3.355293962e-01,-9.992815454e-01,-5.290217946e-01
2.809184147e-01,1.150938883e+00,3.367506930e-01,-9.992781617e-01,-5.285033971e-01
2.818070319e-01,1.151503835e+00,3.379737238e-01,-9.992747633e-01,-5.279849381e-01
2.826962656e-01,1.152069686e+00,3.391984898e-01,-9.992713499e-01,-5.274664187e-01
2.835861162e-01,1.152636437e+00,3.404249927e-01,-9.992679216e-01,-5.269478401e-01
2.844765841e-01,1.153204089e+00,3.416532339e-01,-9.992644783e-01,-5.264292034e-01
2.853676698e-01,1.153772643e+00,3.428832148e-01,-9.992610199e-01,-5.259105096e-01
2.862593736e-01,1.154342100e+00,3.441149369e-01,-9.992575463e-01,-5.253917598e-01
2.871516961e-01,1.154912461e+00,3.453484017e-01,-9.992540576e-01,-5.248729553e-01
2.880446375e-01,1.155483728e+00,3.465836107e-01,-9.992505536e-01,-5.243540970e-01
2.889381985e-01,1.156055901e+00,3.478205652e-01,-9.992470343e-01,-5.238351862e-01
2.898323793e-01,1.156628982e+00,3.490592668e-01,-9.992434996e-01,-5.233162239e-01
2.907271805e-01,1.157202972e+00,3.502997169e-01,-9.992399494e-01,-5.227972113e-01
2.916226024e-01,1.157777871e+00,3.515419171e-01,-9.992363837e-01,-5.222781494e-01
2.925186455e-01,1.158353682e+00,3.527858687e-01,-9.992328024e-01,-5.217590394e-01
2.934153102e-01,1.158930405e+00,3.540315732e-01,-9.992292055e-01,-5.212398824e-01
2.943125969e-01,1.159508042e+00,3.552790322e-01,-9.992255928e-01,-5.207206795e-01
2.952105062e-01,1.160086593e+00,3.565282470e-01,-9.992219643e-01,-5.202014318e-01
2.961090383e-01,1.160666059e+00,3.577792191e-01,-9.992183200e-01,-5.196821405e-01
2.970081938e-01,1.161246443e+00,3.590319501e-01,-9.992146598e-01,-5.191628067e-01
2.979079731e-01,1.161827744e+00,3.602864413e-01,-9.992109836e-01,-5.186434315e-01
2.988083765e-01,1.162409964e+00,3.615426943e-01,-9.992072913e-01,-5.181240159e-01
2.997094047e-01,1.162993104e+00,3.628007104e-01,-9.992035829e-01,-5.176045612e-01
3.006110579e-01,1.163577166e+00,3.640604913e-01,-9.991998583e-01,-5.170850684e-01
3.015133365e-01,1.164162150e+00,3.653220383e-01,-9.991961175e-01,-5.165655387e-01
3.024162412e-01,1.164748058e+00,3.665853529e-01,-9.991923603e-01,-5.160459732e-01
3.033197722e-01,1.165334890e+00,3.678504366e-01,-9.991885867e-01,-5.155263730e-01
3.042239300e-01,1.165922649e+00,3.691172909e-01,-9.991847967e-01,-5.150067392e-01
3.051287151e-01,1.166511334e+00,3.703859171e-01,-9.991809901e-01,-5.144870730e-01
3.060341278e-01,1.167100948e+00,3.716563169e-01,-9.991771669e-01,-5.139673754e-01
3.069401687e-01,1.167691490e+00,3.729284916e-01,-9.991733271e-01,-5.134476477e-01
3.078468381e-01,1.168282964e+00,3.742024428e-01,-9.991694705e-01,-5.129278908e-01
3.087541365e-01,1.168875369e+00,3.754781719e-01,-9.991655970e-01,-5.124081060e-01
3.096620644e-01,1.169468706e+00,3.767556803e-01,-9.991617067e-01,-5.118882944e-01
3.105706221e-01,1.170062978e+00,3.780349696e-01,-9.991577995e-01,-5.113684570e-01
3.114798101e-01,1.170658184e+00,3.793160412e-01,-9.991538752e-01,-5.108485951e-01
3.123896288e-01,1.171254327e+00,3.805988966e-01,-9.991499338e-01,-5.103287097e-01
3.133000787e-01,1.171851407e+00,3.818835373e-01,-9.991459752e-01,-5.098088019e-01
3.142111602e-01,1.172449425e+00,3.831699647e-01,-9.991419994e-01,-5.092888729e-01
3.151228737e-01,1.173048384e+00,3.844581803e-01,-9.991380063e-01,-5.087689238e-01
3.160352198e-01,1.173648283e+00,3.857481856e-01,-9.991339958e-01,-5.082489558e-01
3.169481988e-01,1.174249123e+00,3.870399820e-01,-9.991299678e-01,-5.077289699e-01
3.178618111e-01,1.174850907e+00,3.883335711e-01,-9.991259223e-01,-5.072089673e-01
3.187760572e-01,1.175453636e+00,3.896289542e-01,-9.991218592e-01,-5.066889490e-01
3.196909376e-01,1.176057309e+00,3.909261329e-01,-9.991177783e-01,-5.061689163e-01
3.206064527e-01,1.176661929e+00,3.922251087e-01,-9.991136798e-01,-5.056488703e-01
3.215226029e-01,1.177267497e+00,3.935258830e-01,-9.991095633e-01,-5.051288120e-01
3.224393886e-01,1.177874014e+00,3.948284573e-01,-9.991054290e-01,-5.046087426e-01
3.233568104e-01,1.178481481e+00,3.961328331e-01,-9.991012767e-01,-5.040886633e-01
3.242748686e-01,1.179089899e+00,3.974390118e-01,-9.990971064e-01,-5.035685751e-01
3.251935637e-01,1.179699269e+00,3.987469949e-01,-9.990929178e-01,-5.030484791e-01
3.261128961e-01,1.180309593e+00,4.000567839e-01,-9.990887111e-01,-5.025283766e-01
3.270328663e-01,1.180920871e+00,4.013683803e-01,-9.990844861e-01,-5.020082686e-01
3.279534747e-01,1.181533106e+00,4.026817855e-01,-9.990802427e-01,-5.014881563e-01
3.288747218e-01,1.182146297e+00,4.039970010e-01,-9.990759809e-01,-5.009680407e-01
3.297966080e-01,1.182760447e+00,4.053140284e-01,-9.990717006e-01,-5.004479231e-01
3.307191337e-01,1.183375555e+00,4.066328690e-01,-9.990674016e-01,-4.999278044e-01
3.316422994e-01,1.183991625e+00,4.079535244e-01,-9.990630840e-01,-4.994076860e-01
3.325661055e-01,1.184608656e+00,4.092759960e-01,-9.990587476e-01,-4.988875688e-01
3.334905526e-01,1.185226650e+00,4.106002852e-01,-9.990543924e-01,-4.983674540e-01
3.344156409e-01,1.185845607e+00,4.119263937e-01,-9.990500183e-01,-4.978473427e-01
3.353413710e-01,1.186465530e+00,4.132543228e-01,-9.990456252e-01,-4.973272361e-01
3.362677433e-01,1.187086419e+00,4.145840741e-01,-9.990412130e-01,-4.968071353e-01
3.371947583e-01,1.187708276e+00,4.159156490e-01,-9.990367816e-01,-4.962870414e-01
3.381224163e-01,1.188331102e+00,4.172490490e-01,-9.990323311e-01,-4.957669555e-01
3.390507180e-01,1.188954897e+00,4.185842755e-01,-9.990278612e-01,-4.952468788e-01
3.399796636e-01,1.189579663e+00,4.199213301e-01,-9.990233719e-01,-4.947268123e-01
3.409092536e-01,1.190205402e+00,4.212602142e-01,-9.990188631e-01,-4.942067573e-01
3.418394886e-01,1.190832113e+00,4.226009294e-01,-9.990143347e-01,-4.936867148e-01
3.427703689e-01,1.191459800e+00,4.239434770e-01,-9.990097868e-01,-4.931666860e-01
3.437018949e-01,1.192088462e+00,4.252878586e-01,-9.990052191e-01,-4.926466720e-01
3.446340672e-01,1.192718101e+00,4.266340756e-01,-9.990006315e-01,-4.921266738e-01
3.455668862e-01,1.193348718e+00,4.279821296e-01,-9.989960241e-01,-4.916066927e-01
3.465003523e-01,1.193980314e+00,4.293320219e-01,-9.989913967e-01,-4.910867298e-01
3.474344660e-01,1.194612891e+00,4.306837542e-01,-9.989867493e-01,-4.905667861e-01
3.483692277e-01,1.195246449e+00,4.320373278e-01,-9.989820817e-01,-4.900468629e-01
3.493046379e-01,1.195880990e+00,4.333927443e-01,-9.989773939e-01,-4.895269611e-01
3.502406970e-01,1.196516515e+00,4.347500051e-01,-9.989726858e-01,-4.890070821e-01
3.511774055e-01,1.197153025e+00,4.361091117e-01,-9.989679572e-01,-4.884872268e-01
3.521147638e-01,1.197790521e+00,4.374700656e-01,-9.989632082e-01,-4.879673964e-01
3.530527724e-01,1.198429005e+00,4.388328683e-01,-9.989584387e-01,-4.874475920e-01
3.539914317e-01,1.199068478e+00,4.401975213e-01,-9.989536484e-01,-4.869278148e-01
3.549307422e-01,1.199708940e+00,4.415640260e-01,-9.989488374e-01,-4.864080659e-01
3.558707043e-01,1.200350394e+00,4.429323839e-01,-9.989440056e-01,-4.858883463e-01
3.568113185e-01,1.200992840e+00,4.443025966e-01,-9.989391529e-01,-4.853686573e-01
3.577525853e-01,1.201636279e+00,4.456746654e-01,-9.989342791e-01,-4.848489999e-01
3.586945050e-01,1.202280713e+00,4.470485919e-01,-9.989293843e-01,-4.843293752e-01
3.596370782e-01,1.202926142e+00,4.484243776e-01,-9.989244683e-01,-4.838097845e-01
3.605803053e-01,1.203572569e+00,4.498020239e-01,-9.989195310e-01,-4.832902287e-01
3.615241867e-01,1.204219994e+00,4.511815323e-01,-9.989145723e-01,-4.827707090e-01
3.624687230e-01,1.204868418e+00,4.525629044e-01,-9.989095922e-01,-4.822512266e-01
3.634139145e-01,1.205517843e+00,4.539461416e-01,-9.989045906e-01,-4.817317826e-01
3.643597617e-01,1.206168269e+00,4.553312453e-01,-9.988995673e-01,-4.812123780e-01
3.653062650e-01,1.206819699e+00,4.567182171e-01,-9.988945223e-01,-4.806930141e-01
3.662534250e-01,1.207472132e+00,4.581070585e-01,-9.988894555e-01,-4.801736918e-01
3.672012421e-01,1.208125571e+00,4.594977709e-01,-9.988843667e-01,-4.796544124e-01
3.681497167e-01,1.208780017e+00,4.608903559e-01,-9.988792560e-01,-4.791351770e-01
3.690988493e-01,1.209435470e+00,4.622848148e-01,-9.988741232e-01,-4.786159866e-01
3.700486403e-01,1.210091932e+00,4.636811493e-01,-9.988689682e-01,-4.780968425e-01
3.709990903e-01,1.210749405e+00,4.650793607e-01,-9.988637909e-01,-4.775777456e-01
3.719501996e-01,1.211407888e+00,4.664794506e-01,-9.988585913e-01,-4.770586972e-01
3.729019687e-01,1.212067384e+00,4.678814205e-01,-9.988533692e-01,-4.765396983e-01
3.738543981e-01,1.212727894e+00,4.692852719e-01,-9.988481245e-01,-4.760207500e-01
3.748074882e-01,1.213389419e+00,4.706910062e-01,-9.988428572e-01,-4.755018536e-01
3.757612395e-01,1.214051960e+00,4.720986249e-01,-9.988375671e-01,-4.749830100e-01
3.767156525e-01,1.214715518e+00,4.735081295e-01,-9.988322542e-01,-4.744642204e-01
3.776707276e-01,1.215380095e+00,4.749195215e-01,-9.988269184e-01,-4.739454860e-01
3.786264652e-01,1.216045692e+00,4.763328024e-01,-9.988215595e-01,-4.734268078e-01
3.795828659e-01,1.216712309e+00,4.777479738e-01,-9.988161775e-01,-4.729081869e-01
3.805399300e-01,1.217379949e+00,4.791650369e-01,-9.988107722e-01,-4.723896245e-01
3.814976581e-01,1.218048612e+00,4.805839935e-01,-9.988053437e-01,-4.718711217e-01
3.824560507e-01,1.218718300e+00,4.820048449e-01,-9.987998917e-01,-4.713526795e-01
3.834151081e-01,1.219389013e+00,4.834275926e-01,-9.987944161e-01,-4.708342991e-01
3.843748308e-01,1.220060754e+00,4.848522382e-01,-9.987889170e-01,-4.703159817e-01
3.853352193e-01,1.220733522e+00,4.862787831e-01,-9.987833941e-01,-4.697977282e-01
3.862962740e-01,1.221407320e+00,4.877072289e-01,-9.987778474e-01,-4.692795399e-01
3.872579955e-01,1.222082149e+00,4.891375769e-01,-9.987722768e-01,-4.687614178e-01
3.882203842e-01,1.222758009e+00,4.905698287e-01,-9.987666822e-01,-4.682433631e-01
3.891834405e-01,1.223434903e+00,4.920039859e-01,-9.987610634e-01,-4.677253768e-01
3.901471649e-01,1.224112830e+00,4.934400498e-01,-9.987554205e-01,-4.672074600e-01
3.911115579e-01,1.224791794e+00,4.948780220e-01,-9.987497532e-01,-4.666896139e-01
3.920766199e-01,1.225471793e+00,4.963179040e-01,-9.987440614e-01,-4.661718396e-01
3.930423514e-01,1.226152831e+00,4.977596972e-01,-9.987383452e-01,-4.656541382e-01
3.940087529e-01,1.226834908e+00,4.992034032e-01,-9.987326043e-01,-4.651365107e-01
3.949758248e-01,1.227518025e+00,5.006490234e-01,-9.987268387e-01,-4.646189583e-01
3.959435676e-01,1.228202184e+00,5.020965594e-01,-9.987210482e-01,-4.641014821e-01
3.969119817e-01,1.228887386e+00,5.035460127e-01,-9.987152328e-01,-4.635840832e-01
3.978810677e-01,1.229573631e+00,5.049973846e-01,-9.987093924e-01,-4.630667627e-01
3.988508259e-01,1.230260922e+00,5.064506768e-01,-9.987035267e-01,-4.625495217e-01
3.998212569e-01,1.230949259e+00,5.079058908e-01,-9.986976359e-01,-4.620323613e-01
4.007923612e-01,1.231638644e+00,5.093630279e-01,-9.986917197e-01,-4.615152826e-01
4.017641391e-01,1.232329078e+00,5.108220898e-01,-9.986857780e-01,-4.609982866e-01
4.027365912e-01,1.233020562e+00,5.122830778e-01,-9.986798107e-01,-4.604813746e-01
4.037097179e-01,1.233713097e+00,5.137459936e-01,-9.986738177e-01,-4.599645475e-01
4.046835196e-01,1.234406685e+00,5.152108386e-01,-9.986677990e-01,-4.594478065e-01
4.056579970e-01,1.235101326e+00,5.166776143e-01,-9.986617543e-01,-4.589311528e-01
4.066331504e-01,1.235797023e+00,5.181463222e-01,-9.986556836e-01,-4.584145873e-01
4.076089802e-01,1.236493776e+00,5.196169638e-01,-9.986495868e-01,-4.578981111e-01
4.085854871e-01,1.237191586e+00,5.210895405e-01,-9.986434638e-01,-4.573817255e-01
4.095626714e-01,1.237890455e+00,5.225640540e-01,-9.986373145e-01,-4.568654314e-01
4.105405335e-01,1.238590384e+00,5.240405057e-01,-9.986311387e-01,-4.563492299e-01
4.115190741e-01,1.239291374e+00,5.255188970e-01,-9.986249363e-01,-4.558331222e-01
4.124982935e-01,1.239993426e+00,5.269992296e-01,-9.986187073e-01,-4.553171094e-01
4.134781922e-01,1.240696542e+00,5.284815048e-01,-9.986124515e-01,-4.548011924e-01
4.144587708e-01,1.241400723e+00,5.299657242e-01,-9.986061688e-01,-4.542853725e-01
4.154400295e-01,1.242105970e+00,5.314518893e-01,-9.985998591e-01,-4.537696507e-01
4.164219690e-01,1.242812284e+00,5.329400016e-01,-9.985935222e-01,-4.532540281e-01
4.174045898e-01,1.243519667e+00,5.344300626e-01,-9.985871582e-01,-4.527385058e-01
4.183878922e-01,1.244228120e+00,5.359220737e-01,-9.985807667e-01,-4.522230848e-01
4.193718767e-01,1.244937644e+00,5.374160366e-01,-9.985743479e-01,-4.517077663e-01
4.203565439e-01,1.245648240e+00,5.389119526e-01,-9.985679014e-01,-4.511925513e-01
4.213418941e-01,1.246359909e+00,5.404098234e-01,-9.985614273e-01,-4.506774410e-01
4.223279280e-01,1.247072653e+00,5.419096503e-01,-9.985549253e-01,-4.501624363e-01
4.233146459e-01,1.247786473e+00,5.434114349e-01,-9.985483954e-01,-4.496475384e-01
4.243020483e-01,1.248501371e+00,5.449151787e-01,-9.985418375e-01,-4.491327484e-01
4.252901357e-01,1.249217347e+00,5.464208832e-01,-9.985352514e-01,-4.486180674e-01
4.262789085e-01,1.249934403e+00,5.479285500e-01,-9.985286370e-01,-4.481034964e-01
4.272683673e-01,1.250652539e+00,5.494381804e-01,-9.985219943e-01,-4.475890364e-01
4.282585126e-01,1.251371758e+00,5.509497761e-01,-9.985153230e-01,-4.470746887e-01
4.292493447e-01,1.252092060e+00,5.524633384e-01,-9.985086231e-01,-4.465604542e-01
4.302408642e-01,1.252813447e+00,5.539788690e-01,-9.985018944e-01,-4.460463340e-01
4.312330716e-01,1.253535920e+00,5.554963693e-01,-9.984951368e-01,-4.455323293e-01
4.322259673e-01,1.254259480e+00,5.570158408e-01,-9.984883503e-01,-4.450184410e-01
4.332195518e-01,1.254984129e+00,5.585372851e-01,-9.984815346e-01,-4.445046703e-01
4.342138255e-01,1.255709867e+00,5.600607036e-01,-9.984746897e-01,-4.439910181e-01
4.352087891e-01,1.256436696e+00,5.615860979e-01,-9.984678155e-01,-4.434774857e-01
4.362044429e-01,1.257164618e+00,5.631134694e-01,-9.984609117e-01,-4.429640741e-01
4.372007874e-01,1.257893633e+00,5.646428196e-01,-9.984539783e-01,-4.424507842e-01
4.381978231e-01,1.258623742e+00,5.661741501e-01,-9.984470153e-01,-4.419376173e-01
4.391955504e-01,1.259354948e+00,5.677074624e-01,-9.984400223e-01,-4.414245743e-01
4.401939700e-01,1.260087250e+00,5.692427580e-01,-9.984329994e-01,-4.409116564e-01
4.411930821e-01,1.260820652e+00,5.707800384e-01,-9.984259463e-01,-4.403988645e-01
4.421928874e-01,1.261555153e+00,5.723193051e-01,-9.984188631e-01,-4.398861998e-01
4.431933863e-01,1.262290754e+00,5.738605595e-01,-9.984117494e-01,-4.393736634e-01
4.441945793e-01,1.263027458e+00,5.754038033e-01,-9.984046053e-01,-4.388612562e-01
4.451964668e-01,1.263765266e+00,5.769490379e-01,-9.983974306e-01,-4.383489793e-01
4.461990494e-01,1.264504178e+00,5.784962648e-01,-9.983902251e-01,-4.378368338e-01
4.472023275e-01,1.265244197e+00,5.800454856e-01,-9.983829887e-01,-4.373248208e-01
4.482063016e-01,1.265985322e+00,5.815967017e-01,-9.983757214e-01,-4.368129413e-01
4.492109722e-01,1.266727557e+00,5.831499147e-01,-9.983684229e-01,-4.363011963e-01
4.502163398e-01,1.267470900e+00,5.847051261e-01,-9.983610931e-01,-4.357895870e-01
4.512224048e-01,1.268215355e+00,5.862623373e-01,-9.983537320e-01,-4.352781143e-01
4.522291678e-01,1.268960923e+00,5.878215499e-01,-9.983463393e-01,-4.347667794e-01
4.532366292e-01,1.269707604e+00,5.893827655e-01,-9.983389150e-01,-4.342555832e-01
4.542447895e-01,1.270455400e+00,5.909459854e-01,-9.983314589e-01,-4.337445268e-01
4.552536492e-01,1.271204311e+00,5.925112113e-01,-9.983239709e-01,-4.332336113e-01
4.562632088e-01,1.271954341e+00,5.940784446e-01,-9.983164508e-01,-4.327228378e-01
4.572734688e-01,1.272705489e+00,5.956476869e-01,-9.983088985e-01,-4.322122072e-01
4.582844296e-01,1.273457756e+00,5.972189397e-01,-9.983013139e-01,-4.317017206e-01
4.592960917e-01,1.274211145e+00,5.987922044e-01,-9.982936969e-01,-4.311913790e-01
4.603084557e-01,1.274965657e+00,6.003674826e-01,-9.982860472e-01,-4.306811836e-01
4.613215220e-01,1.275721292e+00,6.019447759e-01,-9.982783648e-01,-4.301711353e-01
4.623352911e-01,1.276478052e+00,6.035240856e-01,-9.982706496e-01,-4.296612351e-01
4.633497634e-01,1.277235939e+00,6.051054135e-01,-9.982629013e-01,-4.291514842e-01
4.643649396e-01,1.277994953e+00,6.066887608e-01,-9.982551199e-01,-4.286418835e-01
4.653808200e-01,1.278755096e+00,6.082741293e-01,-9.982473053e-01,-4.281324341e-01
4.663974051e-01,1.279516369e+00,6.098615203e-01,-9.982394572e-01,-4.276231370e-01
4.674146955e-01,1.280278773e+00,6.114509354e-01,-9.982315755e-01,-4.271139933e-01
4.684326917e-01,1.281042310e+00,6.130423762e-01,-9.982236602e-01,-4.266050040e-01
4.694513940e-01,1.281806981e+00,6.146358441e-01,-9.982157110e-01,-4.260961701e-01
4.704708031e-01,1.282572788e+00,6.162313406e-01,-9.982077278e-01,-4.255874926e-01
4.714909193e-01,1.283339730e+00,6.178288673e-01,-9.981997105e-01,-4.250789726e-01
4.725117433e-01,1.284107811e+00,6.194284258e-01,-9.981916589e-01,-4.245706111e-01
4.735332754e-01,1.284877030e+00,6.210300174e-01,-9.981835729e-01,-4.240624091e-01
4.745555162e-01,1.285647390e+00,6.226336437e-01,-9.981754523e-01,-4.235543677e-01
4.755784661e-01,1.286418891e+00,6.242393063e-01,-9.981672971e-01,-4.230464878e-01
4.766021258e-01,1.287191536e+00,6.258470067e-01,-9.981591070e-01,-4.225387706e-01
4.776264955e-01,1.287965324e+00,6.274567464e-01,-9.981508819e-01,-4.220312170e-01
4.786515759e-01,1.288740258e+00,6.290685268e-01,-9.981426217e-01,-4.215238280e-01
4.796773675e-01,1.289516339e+00,6.306823496e-01,-9.981343262e-01,-4.210166046e-01
4.807038706e-01,1.290293568e+00,6.322982163e-01,-9.981259953e-01,-4.205095479e-01
4.817310859e-01,1.291071946e+00,6.339161283e-01,-9.981176288e-01,-4.200026589e-01
4.827590138e-01,1.291851475e+00,6.355360872e-01,-9.981092265e-01,-4.194959386e-01
4.837876548e-01,1.292632156e+00,6.371580946e-01,-9.981007884e-01,-4.189893880e-01
4.848170094e-01,1.293413990e+00,6.387821518e-01,-9.980923142e-01,-4.184830081e-01
4.858470781e-01,1.294196978e+00,6.404082606e-01,-9.980838039e-01,-4.179768000e-01
4.868778614e-01,1.294981122e+00,6.420364223e-01,-9.980752573e-01,-4.174707646e-01
4.879093598e-01,1.295766423e+00,6.436666385e-01,-9.980666741e-01,-4.169649029e-01
4.889415738e-01,1.296552883e+00,6.452989108e-01,-9.980580544e-01,-4.164592160e-01
4.899745039e-01,1.297340502e+00,6.469332406e-01,-9.980493978e-01,-4.159537048e-01
4.910081505e-01,1.298129282e+00,6.485696295e-01,-9.980407043e-01,-4.154483704e-01
4.920425142e-01,1.298919225e+00,6.502080790e-01,-9.980319737e-01,-4.149432137e-01
4.930775955e-01,1.299710331e+00,6.518485906e-01,-9.980232059e-01,-4.144382357e-01
4.941133949e-01,1.300502602e+00,6.534911659e-01,-9.980144006e-01,-4.139334376e-01
4.951499128e-01,1.301296039e+00,6.551358064e-01,-9.980055578e-01,-4.134288201e-01
4.961871498e-01,1.302090643e+00,6.567825136e-01,-9.979966773e-01,-4.129243844e-01
4.972251064e-01,1.302886417e+00,6.584312890e-01,-9.979877589e-01,-4.124201315e-01
4.982637830e-01,1.303683360e+00,6.600821342e-01,-9.979788025e-01,-4.119160622e-01
4.993031803e-01,1.304481475e+00,6.617350507e-01,-9.979698078e-01,-4.114121777e-01
5.003432985e-01,1.305280762e+00,6.633900400e-01,-9.979607749e-01,-4.109084788e-01
5.013841384e-01,1.306081223e+00,6.650471037e-01,-9.979517034e-01,-4.104049667e-01
5.024257003e-01,1.306882860e+00,6.667062432e-01,-9.979425932e-01,-4.099016422e-01
5.034679847e-01,1.307685673e+00,6.683674602e-01,-9.979334442e-01,-4.093985064e-01
5.045109923e-01,1.308489664e+00,6.700307561e-01,-9.979242562e-01,-4.088955602e-01
5.055547234e-01,1.309294834e+00,6.716961325e-01,-9.979150290e-01,-4.083928047e-01
5.065991785e-01,1.310101184e+00,6.733635908e-01,-9.979057625e-01,-4.078902407e-01
5.076443583e-01,1.310908717e+00,6.750331327e-01,-9.978964566e-01,-4.073878693e-01
