z,H_over_H0,dL,w_phi,w_tot
2.219155435e-01,1.116875812e+00,2.571291009e-01,-9.994765087e-01,-5.612318577e-01
2.227632284e-01,1.117385998e+00,2.582353195e-01,-9.994739845e-01,-5.607194745e-01
2.236115014e-01,1.117897013e+00,2.593431689e-01,-9.994714490e-01,-5.602069617e-01
2.244603629e-01,1.118408858e+00,2.604526505e-01,-9.994689023e-01,-5.596943205e-01
2.253098132e-01,1.118921534e+00,2.615637657e-01,-9.994663443e-01,-5.591815520e-01
2.261598528e-01,1.119435043e+00,2.626765159e-01,-9.994637750e-01,-5.586686572e-01
2.270104822e-01,1.119949385e+00,2.637909026e-01,-9.994611943e-01,-5.581556371e-01
2.278617016e-01,1.120464561e+00,2.649069273e-01,-9.994586022e-01,-5.576424929e-01
2.287135116e-01,1.120980572e+00,2.660245914e-01,-9.994559986e-01,-5.571292257e-01
2.295659125e-01,1.121497420e+00,2.671438962e-01,-9.994533835e-01,-5.566158363e-01
2.304189047e-01,1.122015105e+00,2.682648434e-01,-9.994507569e-01,-5.561023261e-01
2.312724887e-01,1.122533630e+00,2.693874342e-01,-9.994481186e-01,-5.555886959e-01
2.321266648e-01,1.123052994e+00,2.705116701e-01,-9.994454686e-01,-5.550749469e-01
2.329814335e-01,1.123573198e+00,2.716375527e-01,-9.994428069e-01,-5.545610802e-01
2.338367952e-01,1.124094245e+00,2.727650833e-01,-9.994401335e-01,-5.540470968e-01
2.346927503e-01,1.124616135e+00,2.738942633e-01,-9.994374482e-01,-5.535329978e-01
2.355492992e-01,1.125138868e+00,2.750250943e-01,-9.994347511e-01,-5.530187843e-01
2.364064423e-01,1.125662447e+00,2.761575776e-01,-9.994320420e-01,-5.525044573e-01
2.372641801e-01,1.126186872e+00,2.772917147e-01,-9.994293210e-01,-5.519900180e-01
2.381225129e-01,1.126712145e+00,2.784275070e-01,-9.994265879e-01,-5.514754673e-01
2.389814411e-01,1.127238266e+00,2.795649560e-01,-9.994238428e-01,-5.509608064e-01
2.398409652e-01,1.127765236e+00,2.807040631e-01,-9.994210856e-01,-5.504460364e-01
2.407010856e-01,1.128293057e+00,2.818448298e-01,-9.994183162e-01,-5.499311583e-01
2.415618027e-01,1.128821730e+00,2.829872575e-01,-9.994155345e-01,-5.494161732e-01
2.424231169e-01,1.129351255e+00,2.841313477e-01,-9.994127406e-01,-5.489010822e-01
2.432850286e-01,1.129881634e+00,2.852771017e-01,-9.994099344e-01,-5.483858865e-01
2.441475383e-01,1.130412869e+00,2.864245211e-01,-9.994071158e-01,-5.478705869e-01
2.450106463e-01,1.130944959e+00,2.875736073e-01,-9.994042847e-01,-5.473551847e-01
2.458743530e-01,1.131477906e+00,2.887243617e-01,-9.994014412e-01,-5.468396810e-01
2.467386590e-01,1.132011712e+00,2.898767858e-01,-9.993985851e-01,-5.463240767e-01
2.476035646e-01,1.132546377e+00,2.910308810e-01,-9.993957165e-01,-5.458083731e-01
2.484690701e-01,1.133081903e+00,2.921866487e-01,-9.993928351e-01,-5.452925712e-01
2.493351761e-01,1.133618290e+00,2.933440905e-01,-9.993899411e-01,-5.447766720e-01
2.502018830e-01,1.134155539e+00,2.945032078e-01,-9.993870344e-01,-5.442606767e-01
2.510691911e-01,1.134693653e+00,2.956640019e-01,-9.993841148e-01,-5.437445864e-01
2.519371009e-01,1.135232631e+00,2.968264744e-01,-9.993811824e-01,-5.432284022e-01
2.528056128e-01,1.135772475e+00,2.979906267e-01,-9.993782371e-01,-5.427121250e-01
2.536747272e-01,1.136313186e+00,2.991564603e-01,-9.993752788e-01,-5.421957561e-01
2.545444446e-01,1.136854765e+00,3.003239765e-01,-9.993723074e-01,-5.416792966e-01
2.554147653e-01,1.137397214e+00,3.014931769e-01,-9.993693230e-01,-5.411627475e-01
2.562856897e-01,1.137940533e+00,3.026640628e-01,-9.993663255e-01,-5.406461098e-01
2.571572184e-01,1.138484723e+00,3.038366358e-01,-9.993633148e-01,-5.401293848e-01
2.580293517e-01,1.139029786e+00,3.050108973e-01,-9.993602908e-01,-5.396125735e-01
2.589020900e-01,1.139575722e+00,3.061868487e-01,-9.993572535e-01,-5.390956771e-01
2.597754337e-01,1.140122533e+00,3.073644915e-01,-9.993542029e-01,-5.385786965e-01
2.606493833e-01,1.140670221e+00,3.085438272e-01,-9.993511389e-01,-5.380616329e-01
2.615239392e-01,1.141218785e+00,3.097248571e-01,-9.993480614e-01,-5.375444874e-01
2.623991019e-01,1.141768227e+00,3.109075827e-01,-9.993449703e-01,-5.370272612e-01
2.632748716e-01,1.142318548e+00,3.120920055e-01,-9.993418657e-01,-5.365099552e-01
2.641512489e-01,1.142869750e+00,3.132781269e-01,-9.993387474e-01,-5.359925707e-01
2.650282342e-01,1.143421833e+00,3.144659484e-01,-9.993356155e-01,-5.354751086e-01
2.659058278e-01,1.143974798e+00,3.156554715e-01,-9.993324698e-01,-5.349575702e-01
2.667840303e-01,1.144528647e+00,3.168466975e-01,-9.993293102e-01,-5.344399565e-01
2.676628420e-01,1.145083381e+00,3.180396279e-01,-9.993261368e-01,-5.339222686e-01
2.685422634e-01,1.145639001e+00,3.192342642e-01,-9.993229495e-01,-5.334045076e-01
2.694222949e-01,1.146195508e+00,3.204306079e-01,-9.993197482e-01,-5.328866746e-01
2.703029369e-01,1.146752903e+00,3.216286603e-01,-9.993165328e-01,-5.323687708e-01
2.711841898e-01,1.147311187e+00,3.228284230e-01,-9.993133033e-01,-5.318507972e-01
2.720660540e-01,1.147870361e+00,3.240298973e-01,-9.993100596e-01,-5.313327550e-01
2.729485301e-01,1.148430427e+00,3.252330848e-01,-9.993068017e-01,-5.308146452e-01
2.738316183e-01,1.148991385e+00,3.264379869e-01,-9.993035296e-01,-5.302964690e-01
2.747153192e-01,1.149553237e+00,3.276446050e-01,-9.993002431e-01,-5.297782275e-01
2.755996331e-01,1.150115984e+00,3.288529406e-01,-9.992969421e-01,-5.292599217e-01
2.764845606e-01,1.150679627e+00,3.300629952e-01,-9.992936267e-01,-5.287415528e-01
2.773701019e-01,1.151244167e+00,3.312747701e-01,-9.992902968e-01,-5.282231220e-01
2.782562575e-01,1.151809605e+00,3.324882669e-01,-9.992869523e-01,-5.277046302e-01
2.791430279e-01,1.152375942e+00,3.337034870e-01,-9.992835931e-01,-5.271860787e-01
2.800304135e-01,1.152943180e+00,3.349204319e-01,-9.992802192e-01,-5.266674685e-01
2.809184147e-01,1.153511319e+00,3.361391030e-01,-9.992768305e-01,-5.261488008e-01
2.818070319e-01,1.154080361e+00,3.373595018e-01,-9.992734270e-01,-5.256300766e-01
2.826962656e-01,1.154650306e+00,3.385816297e-01,-9.992700086e-01,-5.251112971e-01
2.835861162e-01,1.155221157e+00,3.398054881e-01,-9.992665752e-01,-5.245924634e-01
2.844765841e-01,1.155792914e+00,3.410310786e-01,-9.992631268e-01,-5.240735766e-01
2.853676698e-01,1.156365578e+00,3.422584026e-01,-9.992596633e-01,-5.235546378e-01
2.862593736e-01,1.156939150e+00,3.434874615e-01,-9.992561846e-01,-5.230356481e-01
2.871516961e-01,1.157513631e+00,3.447182568e-01,-9.992526908e-01,-5.225166087e-01
2.880446375e-01,1.158089023e+00,3.459507900e-01,-9.992491816e-01,-5.219975207e-01
2.889381985e-01,1.158665327e+00,3.471850625e-01,-9.992456571e-01,-5.214783852e-01
2.898323793e-01,1.159242544e+00,3.484210758e-01,-9.992421172e-01,-5.209592032e-01
2.907271805e-01,1.159820675e+00,3.496588312e-01,-9.992385618e-01,-5.204399760e-01
2.916226024e-01,1.160399720e+00,3.508983304e-01,-9.992349908e-01,-5.199207046e-01
2.925186455e-01,1.160979682e+00,3.521395747e-01,-9.992314043e-01,-5.194013902e-01
2.934153102e-01,1.161560562e+00,3.533825656e-01,-9.992278020e-01,-5.188820338e-01
2.943125969e-01,1.162142360e+00,3.546273045e-01,-9.992241841e-01,-5.183626366e-01
2.952105062e-01,1.162725077e+00,3.558737930e-01,-9.992205503e-01,-5.178431998e-01
2.961090383e-01,1.163308715e+00,3.571220324e-01,-9.992169006e-01,-5.173237243e-01
2.970081938e-01,1.163893276e+00,3.583720243e-01,-9.992132350e-01,-5.168042115e-01
2.979079731e-01,1.164478759e+00,3.596237700e-01,-9.992095534e-01,-5.162846623e-01
2.988083765e-01,1.165065167e+00,3.608772711e-01,-9.992058558e-01,-5.157650779e-01
2.997094047e-01,1.165652499e+00,3.621325290e-01,-9.992021419e-01,-5.152454594e-01
3.006110579e-01,1.166240759e+00,3.633895451e-01,-9.991984119e-01,-5.147258079e-01
3.015133365e-01,1.166829946e+00,3.646483210e-01,-9.991946656e-01,-5.142061246e-01
3.024162412e-01,1.167420061e+00,3.659088581e-01,-9.991909029e-01,-5.136864106e-01
3.033197722e-01,1.168011107e+00,3.671711577e-01,-9.991871238e-01,-5.131666670e-01
3.042239300e-01,1.168603084e+00,3.684352215e-01,-9.991833283e-01,-5.126468949e-01
3.051287151e-01,1.169195993e+00,3.697010509e-01,-9.991795162e-01,-5.121270954e-01
3.060341278e-01,1.169789835e+00,3.709686472e-01,-9.991756874e-01,-5.116072697e-01
3.069401687e-01,1.170384612e+00,3.722380121e-01,-9.991718420e-01,-5.110874190e-01
3.078468381e-01,1.170980324e+00,3.735091469e-01,-9.991679798e-01,-5.105675442e-01
3.087541365e-01,1.171576974e+00,3.747820531e-01,-9.991641007e-01,-5.100476465e-01
3.096620644e-01,1.172174561e+00,3.760567321e-01,-9.991602048e-01,-5.095277272e-01
3.105706221e-01,1.172773087e+00,3.773331855e-01,-9.991562918e-01,-5.090077872e-01
3.114798101e-01,1.173372554e+00,3.786114147e-01,-9.991523618e-01,-5.084878277e-01
3.123896288e-01,1.173972962e+00,3.798914211e-01,-9.991484147e-01,-5.079678499e-01
3.133000787e-01,1.174574312e+00,3.811732063e-01,-9.991444504e-01,-5.074478548e-01
3.142111602e-01,1.175176607e+00,3.824567716e-01,-9.991404689e-01,-5.069278436e-01
3.151228737e-01,1.175779846e+00,3.837421185e-01,-9.991364700e-01,-5.064078174e-01
3.160352198e-01,1.176384031e+00,3.850292486e-01,-9.991324536e-01,-5.058877773e-01
3.169481988e-01,1.176989163e+00,3.863181632e-01,-9.991284198e-01,-5.053677245e-01
3.178618111e-01,1.177595244e+00,3.876088639e-01,-9.991243685e-01,-5.048476601e-01
3.187760572e-01,1.178202274e+00,3.889013520e-01,-9.991202995e-01,-5.043275852e-01
3.196909376e-01,1.178810255e+00,3.901956291e-01,-9.991162128e-01,-5.038075009e-01
3.206064527e-01,1.179419188e+00,3.914916966e-01,-9.991121083e-01,-5.032874084e-01
3.215226029e-01,1.180029073e+00,3.927895560e-01,-9.991079860e-01,-5.027673088e-01
3.224393886e-01,1.180639913e+00,3.940892087e-01,-9.991038457e-01,-5.022472032e-01
3.233568104e-01,1.181251708e+00,3.953906563e-01,-9.990996874e-01,-5.017270927e-01
3.242748686e-01,1.181864460e+00,3.966939001e-01,-9.990955110e-01,-5.012069785e-01
3.251935637e-01,1.182478169e+00,3.979989417e-01,-9.990913165e-01,-5.006868616e-01
3.261128961e-01,1.183092837e+00,3.993057825e-01,-9.990871037e-01,-5.001667433e-01
3.270328663e-01,1.183708465e+00,4.006144240e-01,-9.990828727e-01,-4.996466246e-01
3.279534747e-01,1.184325054e+00,4.019248676e-01,-9.990786232e-01,-4.991265067e-01
3.288747218e-01,1.184942605e+00,4.032371148e-01,-9.990743553e-01,-4.986063907e-01
3.297966080e-01,1.185561120e+00,4.045511671e-01,-9.990700688e-01,-4.980862777e-01
3.307191337e-01,1.186180599e+00,4.058670259e-01,-9.990657637e-01,-4.975661688e-01
3.316422994e-01,1.186801045e+00,4.071846928e-01,-9.990614399e-01,-4.970460652e-01
3.325661055e-01,1.187422457e+00,4.085041691e-01,-9.990570973e-01,-4.965259679e-01
3.334905526e-01,1.188044837e+00,4.098254564e-01,-9.990527359e-01,-4.960058782e-01
3.344156409e-01,1.188668186e+00,4.111485560e-01,-9.990483555e-01,-4.954857972e-01
3.353413710e-01,1.189292507e+00,4.124734696e-01,-9.990439561e-01,-4.949657259e-01
3.362677433e-01,1.189917798e+00,4.138001985e-01,-9.990395376e-01,-4.944456655e-01
3.371947583e-01,1.190544063e+00,4.151287442e-01,-9.990350999e-01,-4.939256171e-01
3.381224163e-01,1.191171301e+00,4.164591082e-01,-9.990306430e-01,-4.934055819e-01
3.390507180e-01,1.191799515e+00,4.177912920e-01,-9.990261667e-01,-4.928855609e-01
3.399796636e-01,1.192428705e+00,4.191252969e-01,-9.990216711e-01,-4.923655553e-01
3.409092536e-01,1.193058872e+00,4.204611246e-01,-9.990171559e-01,-4.918455662e-01
3.418394886e-01,1.193690019e+00,4.217987764e-01,-9.990126211e-01,-4.913255948e-01
3.427703689e-01,1.194322145e+00,4.231382539e-01,-9.990080666e-01,-4.908056422e-01
3.437018949e-01,1.194955252e+00,4.244795585e-01,-9.990034924e-01,-4.902857094e-01
3.446340672e-01,1.195589341e+00,4.258226916e-01,-9.989988984e-01,-4.897657976e-01
3.455668862e-01,1.196224414e+00,4.271676548e-01,-9.989942845e-01,-4.892459080e-01
3.465003523e-01,1.196860471e+00,4.285144495e-01,-9.989896505e-01,-4.887260417e-01
3.474344660e-01,1.197497514e+00,4.298630772e-01,-9.989849965e-01,-4.882061997e-01
3.483692277e-01,1.198135545e+00,4.312135393e-01,-9.989803223e-01,-4.876863832e-01
3.493046379e-01,1.198774563e+00,4.325658374e-01,-9.989756278e-01,-4.871665934e-01
3.502406970e-01,1.199414570e+00,4.339199728e-01,-9.989709130e-01,-4.866468313e-01
3.511774055e-01,1.200055568e+00,4.352759472e-01,-9.989661778e-01,-4.861270982e-01
3.521147638e-01,1.200697558e+00,4.366337618e-01,-9.989614221e-01,-4.856073950e-01
3.530527724e-01,1.201340541e+00,4.379934183e-01,-9.989566458e-01,-4.850877229e-01
3.539914317e-01,1.201984518e+00,4.393549181e-01,-9.989518488e-01,-4.845680830e-01
3.549307422e-01,1.202629490e+00,4.407182627e-01,-9.989470310e-01,-4.840484766e-01
3.558707043e-01,1.203275458e+00,4.420834535e-01,-9.989421924e-01,-4.835289046e-01
3.568113185e-01,1.203922424e+00,4.434504920e-01,-9.989373328e-01,-4.830093682e-01
3.577525853e-01,1.204570389e+00,4.448193796e-01,-9.989324522e-01,-4.824898686e-01
3.586945050e-01,1.205219354e+00,4.461901180e-01,-9.989275505e-01,-4.819704068e-01
3.596370782e-01,1.205869320e+00,4.475627084e-01,-9.989226275e-01,-4.814509839e-01
3.605803053e-01,1.206520289e+00,4.489371525e-01,-9.989176833e-01,-4.809316012e-01
3.615241867e-01,1.207172261e+00,4.503134517e-01,-9.989127177e-01,-4.804122596e-01
3.624687230e-01,1.207825238e+00,4.516916074e-01,-9.989077306e-01,-4.798929604e-01
3.634139145e-01,1.208479221e+00,4.530716212e-01,-9.989027219e-01,-4.793737047e-01
3.643597617e-01,1.209134211e+00,4.544534944e-01,-9.988976916e-01,-4.788544934e-01
3.653062650e-01,1.209790210e+00,4.558372287e-01,-9.988926395e-01,-4.783353279e-01
3.662534250e-01,1.210447218e+00,4.572228254e-01,-9.988875656e-01,-4.778162092e-01
3.672012421e-01,1.211105237e+00,4.586102860e-01,-9.988824697e-01,-4.772971384e-01
3.681497167e-01,1.211764268e+00,4.599996121e-01,-9.988773518e-01,-4.767781166e-01
3.690988493e-01,1.212424312e+00,4.613908050e-01,-9.988722118e-01,-4.762591449e-01
3.700486403e-01,1.213085370e+00,4.627838663e-01,-9.988670496e-01,-4.757402245e-01
3.709990903e-01,1.213747444e+00,4.641787975e-01,-9.988618651e-01,-4.752213565e-01
3.719501996e-01,1.214410535e+00,4.655756000e-01,-9.988566582e-01,-4.747025420e-01
3.729019687e-01,1.215074644e+00,4.669742753e-01,-9.988514288e-01,-4.741837821e-01
3.738543981e-01,1.215739772e+00,4.683748248e-01,-9.988461768e-01,-4.736650780e-01
3.748074882e-01,1.216405920e+00,4.697772502e-01,-9.988409022e-01,-4.731464306e-01
3.757612395e-01,1.217073090e+00,4.711815527e-01,-9.988356047e-01,-4.726278412e-01
3.767156525e-01,1.217741283e+00,4.725877340e-01,-9.988302844e-01,-4.721093109e-01
3.776707276e-01,1.218410499e+00,4.739957955e-01,-9.988249411e-01,-4.715908407e-01
3.786264652e-01,1.219080741e+00,4.754057386e-01,-9.988195748e-01,-4.710724318e-01
3.795828659e-01,1.219752010e+00,4.768175649e-01,-9.988141853e-01,-4.705540853e-01
3.805399300e-01,1.220424306e+00,4.782312759e-01,-9.988087725e-01,-4.700358023e-01
3.814976581e-01,1.221097631e+00,4.796468729e-01,-9.988033364e-01,-4.695175839e-01
3.824560507e-01,1.221771986e+00,4.810643576e-01,-9.987978768e-01,-4.689994313e-01
3.834151081e-01,1.222447372e+00,4.824837313e-01,-9.987923937e-01,-4.684813455e-01
3.843748308e-01,1.223123791e+00,4.839049956e-01,-9.987868869e-01,-4.679633276e-01
3.853352193e-01,1.223801243e+00,4.853281519e-01,-9.987813564e-01,-4.674453788e-01
3.862962740e-01,1.224479731e+00,4.867532017e-01,-9.987758020e-01,-4.669275001e-01
3.872579955e-01,1.225159254e+00,4.881801466e-01,-9.987702237e-01,-4.664096927e-01
3.882203842e-01,1.225839815e+00,4.896089879e-01,-9.987646213e-01,-4.658919576e-01
3.891834405e-01,1.226521414e+00,4.910397272e-01,-9.987589948e-01,-4.653742960e-01
3.901471649e-01,1.227204053e+00,4.924723660e-01,-9.987533440e-01,-4.648567090e-01
3.911115579e-01,1.227887733e+00,4.939069056e-01,-9.987476689e-01,-4.643391977e-01
3.920766199e-01,1.228572456e+00,4.953433477e-01,-9.987419693e-01,-4.638217631e-01
3.930423514e-01,1.229258222e+00,4.967816937e-01,-9.987362451e-01,-4.633044065e-01
3.940087529e-01,1.229945032e+00,4.982219451e-01,-9.987304963e-01,-4.627871288e-01
3.949758248e-01,1.230632888e+00,4.996641034e-01,-9.987247227e-01,-4.622699312e-01
3.959435676e-01,1.231321792e+00,5.011081700e-01,-9.987189243e-01,-4.617528148e-01
3.969119817e-01,1.232011744e+00,5.025541464e-01,-9.987131009e-01,-4.612357807e-01
3.978810677e-01,1.232702745e+00,5.040020342e-01,-9.987072524e-01,-4.607188300e-01
3.988508259e-01,1.233394797e+00,5.054518348e-01,-9.987013787e-01,-4.602019638e-01
3.998212569e-01,1.234087901e+00,5.069035497e-01,-9.986954797e-01,-4.596851831e-01
4.007923612e-01,1.234782058e+00,5.083571803e-01,-9.986895554e-01,-4.591684892e-01
4.017641391e-01,1.235477270e+00,5.098127282e-01,-9.986836055e-01,-4.586518830e-01
4.027365912e-01,1.236173537e+00,5.112701949e-01,-9.986776300e-01,-4.581353656e-01
4.037097179e-01,1.236870862e+00,5.127295818e-01,-9.986716288e-01,-4.576189383e-01
4.046835196e-01,1.237569244e+00,5.141908904e-01,-9.986656018e-01,-4.571026020e-01
4.056579970e-01,1.238268686e+00,5.156541223e-01,-9.986595489e-01,-4.565863578e-01
4.066331504e-01,1.238969188e+00,5.171192788e-01,-9.986534699e-01,-4.560702069e-01
4.076089802e-01,1.239670752e+00,5.185863616e-01,-9.986473647e-01,-4.555541504e-01
4.085854871e-01,1.240373380e+00,5.200553720e-01,-9.986412333e-01,-4.550381893e-01
4.095626714e-01,1.241077071e+00,5.215263116e-01,-9.986350756e-01,-4.545223246e-01
4.105405335e-01,1.241781828e+00,5.229991818e-01,-9.986288913e-01,-4.540065576e-01
4.115190741e-01,1.242487652e+00,5.244739842e-01,-9.986226805e-01,-4.534908893e-01
4.124982935e-01,1.243194544e+00,5.259507202e-01,-9.986164429e-01,-4.529753208e-01
4.134781922e-01,1.243902505e+00,5.274293913e-01,-9.986101786e-01,-4.524598531e-01
4.144587708e-01,1.244611536e+00,5.289099991e-01,-9.986038873e-01,-4.519444874e-01
4.154400295e-01,1.245321640e+00,5.303925449e-01,-9.985975689e-01,-4.514292247e-01
4.164219690e-01,1.246032816e+00,5.318770304e-01,-9.985912235e-01,-4.509140662e-01
4.174045898e-01,1.246745066e+00,5.333634569e-01,-9.985848507e-01,-4.503990129e-01
4.183878922e-01,1.247458392e+00,5.348518260e-01,-9.985784506e-01,-4.498840658e-01
4.193718767e-01,1.248172794e+00,5.363421392e-01,-9.985720230e-01,-4.493692261e-01
4.203565439e-01,1.248888275e+00,5.378343979e-01,-9.985655677e-01,-4.488544949e-01
4.213418941e-01,1.249604834e+00,5.393286037e-01,-9.985590848e-01,-4.483398732e-01
4.223279280e-01,1.250322474e+00,5.408247580e-01,-9.985525740e-01,-4.478253621e-01
4.233146459e-01,1.251041195e+00,5.423228624e-01,-9.985460352e-01,-4.473109627e-01
4.243020483e-01,1.251761000e+00,5.438229183e-01,-9.985394684e-01,-4.467966760e-01
4.252901357e-01,1.252481888e+00,5.453249272e-01,-9.985328733e-01,-4.462825032e-01
4.262789085e-01,1.253203862e+00,5.468288906e-01,-9.985262500e-01,-4.457684453e-01
4.272683673e-01,1.253926923e+00,5.483348100e-01,-9.985195982e-01,-4.452545034e-01
4.282585126e-01,1.254651071e+00,5.498426869e-01,-9.985129179e-01,-4.447406785e-01
4.292493447e-01,1.255376309e+00,5.513525229e-01,-9.985062089e-01,-4.442269718e-01
4.302408642e-01,1.256102636e+00,5.528643193e-01,-9.984994711e-01,-4.437133842e-01
4.312330716e-01,1.256830056e+00,5.543780777e-01,-9.984927044e-01,-4.431999170e-01
4.322259673e-01,1.257558568e+00,5.558937996e-01,-9.984859086e-01,-4.426865710e-01
4.332195518e-01,1.258288175e+00,5.574114865e-01,-9.984790837e-01,-4.421733475e-01
4.342138255e-01,1.259018877e+00,5.589311398e-01,-9.984722296e-01,-4.416602475e-01
4.352087891e-01,1.259750675e+00,5.604527611e-01,-9.984653460e-01,-4.411472720e-01
4.362044429e-01,1.260483572e+00,5.619763519e-01,-9.984584329e-01,-4.406344221e-01
4.372007874e-01,1.261217567e+00,5.635019136e-01,-9.984514902e-01,-4.401216988e-01
4.381978231e-01,1.261952663e+00,5.650294478e-01,-9.984445177e-01,-4.396091033e-01
4.391955504e-01,1.262688861e+00,5.665589560e-01,-9.984375153e-01,-4.390966366e-01
4.401939700e-01,1.263426161e+00,5.680904396e-01,-9.984304829e-01,-4.385842997e-01
4.411930821e-01,1.264164566e+00,5.696239002e-01,-9.984234204e-01,-4.380720937e-01
4.421928874e-01,1.264904076e+00,5.711593392e-01,-9.984163276e-01,-4.375600197e-01
4.431933863e-01,1.265644693e+00,5.726967582e-01,-9.984092043e-01,-4.370480788e-01
4.441945793e-01,1.266386417e+00,5.742361586e-01,-9.984020506e-01,-4.365362719e-01
4.451964668e-01,1.267129251e+00,5.757775420e-01,-9.983948662e-01,-4.360246001e-01
4.461990494e-01,1.267873196e+00,5.773209099e-01,-9.983876510e-01,-4.355130645e-01
4.472023275e-01,1.268618252e+00,5.788662637e-01,-9.983804049e-01,-4.350016662e-01
4.482063016e-01,1.269364421e+00,5.804136049e-01,-9.983731278e-01,-4.344904061e-01
4.492109722e-01,1.270111704e+00,5.819629351e-01,-9.983658195e-01,-4.339792854e-01
4.502163398e-01,1.270860103e+00,5.835142557e-01,-9.983584799e-01,-4.334683051e-01
4.512224048e-01,1.271609619e+00,5.850675683e-01,-9.983511089e-01,-4.329574662e-01
4.522291678e-01,1.272360253e+00,5.866228744e-01,-9.983437063e-01,-4.324467698e-01
4.532366292e-01,1.273112006e+00,5.881801754e-01,-9.983362721e-01,-4.319362169e-01
4.542447895e-01,1.273864880e+00,5.897394729e-01,-9.983288060e-01,-4.314258086e-01
4.552536492e-01,1.274618876e+00,5.913007683e-01,-9.983213079e-01,-4.309155459e-01
4.562632088e-01,1.275373995e+00,5.928640632e-01,-9.983137778e-01,-4.304054299e-01
4.572734688e-01,1.276130238e+00,5.944293591e-01,-9.983062154e-01,-4.298954615e-01
4.582844296e-01,1.276887607e+00,5.959966575e-01,-9.982986206e-01,-4.293856419e-01
4.592960917e-01,1.277646103e+00,5.975659598e-01,-9.982909934e-01,-4.288759721e-01
4.603084557e-01,1.278405727e+00,5.991372676e-01,-9.982833335e-01,-4.283664531e-01
4.613215220e-01,1.279166480e+00,6.007105824e-01,-9.982756409e-01,-4.278570859e-01
4.623352911e-01,1.279928365e+00,6.022859058e-01,-9.982679153e-01,-4.273478716e-01
4.633497634e-01,1.280691381e+00,6.038632391e-01,-9.982601567e-01,-4.268388112e-01
4.643649396e-01,1.281455531e+00,6.054425839e-01,-9.982523650e-01,-4.263299058e-01
4.653808200e-01,1.282220816e+00,6.070239417e-01,-9.982445399e-01,-4.258211563e-01
4.663974051e-01,1.282987236e+00,6.086073140e-01,-9.982366813e-01,-4.253125639e-01
4.674146955e-01,1.283754794e+00,6.101927024e-01,-9.982287891e-01,-4.248041294e-01
4.684326917e-01,1.284523490e+00,6.117801083e-01,-9.982208632e-01,-4.242958540e-01
4.694513940e-01,1.285293326e+00,6.133695332e-01,-9.982129035e-01,-4.237877387e-01
4.704708031e-01,1.286064303e+00,6.149609787e-01,-9.982049096e-01,-4.232797845e-01
4.714909193e-01,1.286836422e+00,6.165544463e-01,-9.981968817e-01,-4.227719925e-01
4.725117433e-01,1.287609684e+00,6.181499374e-01,-9.981888194e-01,-4.222643635e-01
4.735332754e-01,1.288384092e+00,6.197474536e-01,-9.981807227e-01,-4.217568988e-01
4.745555162e-01,1.289159646e+00,6.213469963e-01,-9.981725913e-01,-4.212495992e-01
4.755784661e-01,1.289936347e+00,6.229485672e-01,-9.981644252e-01,-4.207424658e-01
4.766021258e-01,1.290714197e+00,6.245521677e-01,-9.981562243e-01,-4.202354997e-01
4.776264955e-01,1.291493197e+00,6.261577992e-01,-9.981479883e-01,-4.197287018e-01
4.786515759e-01,1.292273348e+00,6.277654634e-01,-9.981397171e-01,-4.192220731e-01
4.796773675e-01,1.293054652e+00,6.293751618e-01,-9.981314106e-01,-4.187156146e-01
4.807038706e-01,1.293837110e+00,6.309868958e-01,-9.981230686e-01,-4.182093275e-01
4.817310859e-01,1.294620723e+00,6.326006669e-01,-9.981146910e-01,-4.177032126e-01
4.827590138e-01,1.295405493e+00,6.342164768e-01,-9.981062777e-01,-4.171972710e-01
4.837876548e-01,1.296191420e+00,6.358343268e-01,-9.980978284e-01,-4.166915036e-01
4.848170094e-01,1.296978506e+00,6.374542185e-01,-9.980893430e-01,-4.161859116e-01
4.858470781e-01,1.297766753e+00,6.390761534e-01,-9.980808215e-01,-4.156804959e-01
4.868778614e-01,1.298556162e+00,6.407001331e-01,-9.980722635e-01,-4.151752574e-01
4.879093598e-01,1.299346733e+00,6.423261590e-01,-9.980636690e-01,-4.146701972e-01
4.889415738e-01,1.300138468e+00,6.439542326e-01,-9.980550379e-01,-4.141653164e-01
4.899745039e-01,1.300931370e+00,6.455843555e-01,-9.980463699e-01,-4.136606158e-01
4.910081505e-01,1.301725438e+00,6.472165292e-01,-9.980376649e-01,-4.131560965e-01
4.920425142e-01,1.302520674e+00,6.488507552e-01,-9.980289228e-01,-4.126517594e-01
4.930775955e-01,1.303317079e+00,6.504870350e-01,-9.980201434e-01,-4.121476057e-01
4.941133949e-01,1.304114656e+00,6.521253702e-01,-9.980113266e-01,-4.116436362e-01
4.951499128e-01,1.304913404e+00,6.537657622e-01,-9.980024721e-01,-4.111398519e-01
4.961871498e-01,1.305713326e+00,6.554082126e-01,-9.979935799e-01,-4.106362539e-01
4.972251064e-01,1.306514422e+00,6.570527228e-01,-9.979846498e-01,-4.101328431e-01
4.982637830e-01,1.307316695e+00,6.586992945e-01,-9.979756816e-01,-4.096296205e-01
4.993031803e-01,1.308120144e+00,6.603479291e-01,-9.979666751e-01,-4.091265870e-01
5.003432985e-01,1.308924773e+00,6.619986281e-01,-9.979576302e-01,-4.086237438e-01
